city,city__URI,state,state__URI
Calwel,"http://dbpedia.org/resource/Caldwell,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Carbundale,"http://dbpedia.org/resource/Carbondale,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Carboro,"http://dbpedia.org/resource/Carrboro,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Chadborn,"http://dbpedia.org/resource/Chadbourn,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Champaign -Urbana,"http://dbpedia.org/resource/Champaign-Urbana,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Charleton,"http://dbpedia.org/resource/Charleston,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Chattanoga,"http://dbpedia.org/resource/Chattanooga,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Checo,"http://dbpedia.org/resource/Chico,_California","California, CA",http://dbpedia.org/resource/California_(state)
Cheiko,"http://dbpedia.org/resource/Chico,_California","California, CA",http://dbpedia.org/resource/California_(state)
Chiko,"http://dbpedia.org/resource/Chico,_California","California, CA",http://dbpedia.org/resource/California_(state)
Churubesco,"http://dbpedia.org/resource/Churubusco,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Cincinati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Cinsinati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Sinsinati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Clerk,"http://dbpedia.org/resource/Clark,_South_Dakota","South Dakota, SD",http://dbpedia.org/resource/South_Dakota_(state)
Claxtown,"http://dbpedia.org/resource/Claxton,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Clevland,"http://dbpedia.org/resource/Cleveland,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Klovis,"http://dbpedia.org/resource/Clovis,_California","California, CA",http://dbpedia.org/resource/California_(state)
Collinsvile,"http://dbpedia.org/resource/Collinsville,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Colquit,"http://dbpedia.org/resource/Colquitt,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Columbea,"http://dbpedia.org/resource/Columbia,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Colubus,"http://dbpedia.org/resource/Columbus,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Columbas,"http://dbpedia.org/resource/Columbus,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Colvile,"http://dbpedia.org/resource/Colville,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Comptan,"http://dbpedia.org/resource/Compton,_California","California, CA",http://dbpedia.org/resource/California_(state)
Cordell,"http://dbpedia.org/resource/Cordele,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Cotonwood Heights,"http://dbpedia.org/resource/Cottonwood_Heights,_Utah","Utah, UT",http://dbpedia.org/resource/Utah_(state)
Cottonwod Heights,"http://dbpedia.org/resource/Cottonwood_Heights,_Utah","Utah, UT",http://dbpedia.org/resource/Utah_(state)
Cosad,"http://dbpedia.org/resource/Cozad,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Cozzad,"http://dbpedia.org/resource/Cozad,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Cranferd,"http://dbpedia.org/resource/Cranford,_New_Jersey","New Jersey, NJ",http://dbpedia.org/resource/New_Jersey_(state)
Crested Bute,"http://dbpedia.org/resource/Crested_Butte,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Crested Butt,"http://dbpedia.org/resource/Crested_Butte,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Crisfeild,"http://dbpedia.org/resource/Crisfield,_Maryland","Maryland, MD",http://dbpedia.org/resource/Maryland_(state)
Ceuro,"http://dbpedia.org/resource/Cuero,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Cuaro,"http://dbpedia.org/resource/Cuero,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Dawlten,"http://dbpedia.org/resource/Dalton,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Dawlton,"http://dbpedia.org/resource/Dalton,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Danvile,"http://dbpedia.org/resource/Danville,_Kentucky","Kentucky, KY",http://dbpedia.org/resource/Kentucky_(state)
Daveis,"http://dbpedia.org/resource/Davis,_California","California, CA",http://dbpedia.org/resource/California_(state)
Davisen,"http://dbpedia.org/resource/Davison,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Daytown,"http://dbpedia.org/resource/Dayton,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Decalb,"http://dbpedia.org/resource/DeKalb,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Decater,"http://dbpedia.org/resource/Decatur,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Decautur,"http://dbpedia.org/resource/Decatur,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Des Monies,"http://dbpedia.org/resource/Des_Moines,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Dove Creak,"http://dbpedia.org/resource/Dove_Creek,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Drumrite,"http://dbpedia.org/resource/Drumright,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Domas,"http://dbpedia.org/resource/Dumas,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Dyerville,"http://dbpedia.org/resource/Dyersville,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Eeton,"http://dbpedia.org/resource/Eaton,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Il Pase,"http://dbpedia.org/resource/El_Paso,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
L Rino,"http://dbpedia.org/resource/El_Reno,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Elgen,"http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Lgen,"http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Lgin,"http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Elizabetham,"http://dbpedia.org/resource/Elizabethton,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Imunclaw,"http://dbpedia.org/resource/Enumclaw,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Eerie,"http://dbpedia.org/resource/Erie,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Erei,"http://dbpedia.org/resource/Erie,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Irwin,"http://dbpedia.org/resource/Erwin,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Eugean,"http://dbpedia.org/resource/Eugene,_Oregon","Oregon, OR",http://dbpedia.org/resource/Oregon_(state)
Faeteville,"http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Fayetevile,"http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Fayetvile,"http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Fayetville,"http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Fort Laderdale,"http://dbpedia.org/resource/Fort_Lauderdale,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Fort Pane,"http://dbpedia.org/resource/Fort_Payne,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Fort Wayn,"http://dbpedia.org/resource/Fort_Wayne,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Fort Wort,"http://dbpedia.org/resource/Fort_Worth,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Fortescu,"http://dbpedia.org/resource/Fortescue,_New_Jersey","New Jersey, NJ",http://dbpedia.org/resource/New_Jersey_(state)
Fullton,"http://dbpedia.org/resource/Fulton,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Glocester,"http://dbpedia.org/resource/Gloucester,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Glochester,"http://dbpedia.org/resource/Gloucester,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Greley,"http://dbpedia.org/resource/Greeley,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Green Forrest,"http://dbpedia.org/resource/Green_Forest,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Greenvile,"http://dbpedia.org/resource/Greenville,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Grigsville,"http://dbpedia.org/resource/Griggsville,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Growton,"http://dbpedia.org/resource/Groton,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Geuydan,"http://dbpedia.org/resource/Gueydan,_Louisiana","Louisiana, LA",http://dbpedia.org/resource/Louisiana_(state)
Hasenda Heights,"http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA",http://dbpedia.org/resource/California_(state)
Hayns,"http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
Haleyvile,"http://dbpedia.org/resource/Haleyville,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Hamondsport,"http://dbpedia.org/resource/Hammondsport,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Hanibal,"http://dbpedia.org/resource/Hannibal,_Missouri","Missouri, MO",http://dbpedia.org/resource/Missouri_(state)
Hartsele,"http://dbpedia.org/resource/Hartselle,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Hasting,"http://dbpedia.org/resource/Hastings,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Haversstraw,"http://dbpedia.org/resource/Haverstraw,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Hercales,"http://dbpedia.org/resource/Hercules,_California","California, CA",http://dbpedia.org/resource/California_(state)
Hershy,"http://dbpedia.org/resource/Hershey,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Hurshy,"http://dbpedia.org/resource/Hershey,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Holtvile,"http://dbpedia.org/resource/Holtville,_California","California, CA",http://dbpedia.org/resource/California_(state)
Hollyoak,"http://dbpedia.org/resource/Holyoke,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Hollyoke,"http://dbpedia.org/resource/Holyoke,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Hunaker,"http://dbpedia.org/resource/Honaker,_Virginia","Virginia, VA",http://dbpedia.org/resource/Virginia_(state)
Honnolulu,"http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI",http://dbpedia.org/resource/Hawaii_(state)
Honololu,"http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI",http://dbpedia.org/resource/Hawaii_(state)
Honoluluu,"http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI",http://dbpedia.org/resource/Hawaii_(state)
Heuytown,"http://dbpedia.org/resource/Hueytown,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Huntsvile,"http://dbpedia.org/resource/Huntsville,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Llwaco,"http://dbpedia.org/resource/Ilwaco,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Independance,"http://dbpedia.org/resource/Independence,_Missouri","Missouri, MO",http://dbpedia.org/resource/Missouri_(state)
Indianaopolis,"http://dbpedia.org/resource/Indianapolis,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Indeo,"http://dbpedia.org/resource/Indio,_California","California, CA",http://dbpedia.org/resource/California_(state)
Enola,"http://dbpedia.org/resource/Inola,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Isletun,"http://dbpedia.org/resource/Isleton,_California","California, CA",http://dbpedia.org/resource/California_(state)
Istelon,"http://dbpedia.org/resource/Isleton,_California","California, CA",http://dbpedia.org/resource/California_(state)
Jersy City,"http://dbpedia.org/resource/Jersey_City,_New_Jersey","New Jersey, NJ",http://dbpedia.org/resource/New_Jersey_(state)
Jolliet,"http://dbpedia.org/resource/Joliet,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Calamazoo,"http://dbpedia.org/resource/Kalamazoo,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Kalamazo,"http://dbpedia.org/resource/Kalamazoo,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Kafman,"http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Kaizer,"http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR",http://dbpedia.org/resource/Oregon_(state)
Keizar,"http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR",http://dbpedia.org/resource/Oregon_(state)
Kanai,"http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
Kenei,"http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
Kenesaw,"http://dbpedia.org/resource/Kennesaw,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Kiokuck,"http://dbpedia.org/resource/Keokuk,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Ketchekan,"http://dbpedia.org/resource/Ketchikan,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
Kingsvile,"http://dbpedia.org/resource/Kingsville,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Kirikland,"http://dbpedia.org/resource/Kirkland,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Codiak,"http://dbpedia.org/resource/Kodiak,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
La Crose,"http://dbpedia.org/resource/La_Crosse,_Kansas","Kansas, KS",http://dbpedia.org/resource/Kansas_(state)
Lafayate,"http://dbpedia.org/resource/Lafayette,_Louisiana","Louisiana, LA",http://dbpedia.org/resource/Louisiana_(state)
Las Vagas,"http://dbpedia.org/resource/Las_Vegas,_Nevada","Nevada, NV",http://dbpedia.org/resource/Nevada_(state)
Lathrup,"http://dbpedia.org/resource/Lathrop,_Missouri","Missouri, MO",http://dbpedia.org/resource/Missouri_(state)
Lebanonn,"http://dbpedia.org/resource/Lebanon,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Lenor,"http://dbpedia.org/resource/Lenoir_City,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Loeti,"http://dbpedia.org/resource/Leoti,_Kansas","Kansas, KS",http://dbpedia.org/resource/Kansas_(state)
Lewis,"http://dbpedia.org/resource/Lewes,_Delaware","Delaware, DE",http://dbpedia.org/resource/Delaware_(state)
Linclon,"http://dbpedia.org/resource/Lincoln,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Linculn,"http://dbpedia.org/resource/Lincoln,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Lompac,"http://dbpedia.org/resource/Lompoc,_California","California, CA",http://dbpedia.org/resource/California_(state)
Lumpack,"http://dbpedia.org/resource/Lompoc,_California","California, CA",http://dbpedia.org/resource/California_(state)
Long Baech,"http://dbpedia.org/resource/Long_Beach,_California","California, CA",http://dbpedia.org/resource/California_(state)
Lowel,"http://dbpedia.org/resource/Lowell,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Madisen,"http://dbpedia.org/resource/Madison,_Wisconsin","Wisconsin, WI",http://dbpedia.org/resource/Wisconsin_(state)
Mallvern,"http://dbpedia.org/resource/Malvern,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Manford,"http://dbpedia.org/resource/Mannford,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Mannferd,"http://dbpedia.org/resource/Mannford,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Mersiles,"http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Marysvile,"http://dbpedia.org/resource/Marysville,_California","California, CA",http://dbpedia.org/resource/California_(state)
MacAllen,"http://dbpedia.org/resource/McAllen,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
McMinnvile,"http://dbpedia.org/resource/McMinnville,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Medfeild,"http://dbpedia.org/resource/Medfield,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Melburne,"http://dbpedia.org/resource/Melbourne,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Merked,"http://dbpedia.org/resource/Merced,_California","California, CA",http://dbpedia.org/resource/California_(state)
Mariden,"http://dbpedia.org/resource/Meriden,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Metropalis,"http://dbpedia.org/resource/Metropolis,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Myame,"http://dbpedia.org/resource/Miami,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Milipitas,"http://dbpedia.org/resource/Milpitas,_California","California, CA",http://dbpedia.org/resource/California_(state)
Milipiters,"http://dbpedia.org/resource/Milpitas,_California","California, CA",http://dbpedia.org/resource/California_(state)
Millipeters,"http://dbpedia.org/resource/Milpitas,_California","California, CA",http://dbpedia.org/resource/California_(state)
Mineapolis,"http://dbpedia.org/resource/Minneapolis,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Minneaoplis,"http://dbpedia.org/resource/Minneapolis,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Meshawaka,"http://dbpedia.org/resource/Mishawaka,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Misoula,"http://dbpedia.org/resource/Missoula,_Montana","Montana, MT",http://dbpedia.org/resource/Montana_(state)
Missula,"http://dbpedia.org/resource/Missoula,_Montana","Montana, MT",http://dbpedia.org/resource/Montana_(state)
Modisto,"http://dbpedia.org/resource/Modesto,_California","California, CA",http://dbpedia.org/resource/California_(state)
Montery,"http://dbpedia.org/resource/Monterey,_California","California, CA",http://dbpedia.org/resource/California_(state)
Muntgomery,"http://dbpedia.org/resource/Montgomery,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Mount Pleasant,"http://dbpedia.org/resource/Mount_Pleasant,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Mountain Veiw,"http://dbpedia.org/resource/Mountain_View,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Nashuwa,"http://dbpedia.org/resource/Nashua,_New_Hampshire","New Hampshire, NH",http://dbpedia.org/resource/New_Hampshire_(state)
Nashvile,"http://dbpedia.org/resource/Nashville,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Nashvile,"http://dbpedia.org/resource/Nashville,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Nedarland,"http://dbpedia.org/resource/Nederland,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
New Roshele,"http://dbpedia.org/resource/New_Rochelle,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
New Roshelle,"http://dbpedia.org/resource/New_Rochelle,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
New Elm,"http://dbpedia.org/resource/New_Ulm,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Neuark,"http://dbpedia.org/resource/Newark,_New_Jersey","New Jersey, NJ",http://dbpedia.org/resource/New_Jersey_(state)
Nuuman,"http://dbpedia.org/resource/Newnan,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Nuuport,"http://dbpedia.org/resource/Newport,_Rhode_Island","Rhode Island, RI",http://dbpedia.org/resource/Rhode_Island_(state)
Norko,"http://dbpedia.org/resource/Norco,_California","California, CA",http://dbpedia.org/resource/California_(state)
North Adums,"http://dbpedia.org/resource/North_Adams,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
North Plate,"http://dbpedia.org/resource/North_Platte,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
North Tonwanda,"http://dbpedia.org/resource/North_Tonawanda,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Northhampton,"http://dbpedia.org/resource/Northampton,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Northfeild,"http://dbpedia.org/resource/Northfield,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Okeland,"http://dbpedia.org/resource/Oakland,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Odgensburg,"http://dbpedia.org/resource/Ogdensburg,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Oceechobe,"http://dbpedia.org/resource/Okeechobee,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Oceechobee,"http://dbpedia.org/resource/Okeechobee,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Oklaoma City,"http://dbpedia.org/resource/Oklahoma_City,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Onrway,"http://dbpedia.org/resource/Onaway,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Orim,"http://dbpedia.org/resource/Orem,_Utah","Utah, UT",http://dbpedia.org/resource/Utah_(state)
Urem,"http://dbpedia.org/resource/Orem,_Utah","Utah, UT",http://dbpedia.org/resource/Utah_(state)
Uray,"http://dbpedia.org/resource/Ouray,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Owensborough,"http://dbpedia.org/resource/Owensboro,_Kentucky","Kentucky, KY",http://dbpedia.org/resource/Kentucky_(state)
Oxnerd,"http://dbpedia.org/resource/Oxnard,_California","California, CA",http://dbpedia.org/resource/California_(state)
Osark,"http://dbpedia.org/resource/Ozark,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Padukah,"http://dbpedia.org/resource/Paducah,_Kentucky","Kentucky, KY",http://dbpedia.org/resource/Kentucky_(state)
