city,city__URI,state,state__URI
Boyu La Bater,"http://dbpedia.org/resource/Bayou_La_Batre,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Baerdstown,"http://dbpedia.org/resource/Beardstown,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Baettie,"http://dbpedia.org/resource/Beattie,_Kansas","Kansas, KS",http://dbpedia.org/resource/Kansas_(state)
Beatie,"http://dbpedia.org/resource/Beattie,_Kansas","Kansas, KS",http://dbpedia.org/resource/Kansas_(state)
Beever,"http://dbpedia.org/resource/Beaver,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Belleveu,"http://dbpedia.org/resource/Bellevue,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Belingham,"http://dbpedia.org/resource/Bellingham,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Belinghem,"http://dbpedia.org/resource/Bellingham,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Belsoni,"http://dbpedia.org/resource/Belzoni,_Mississippi","Mississippi, MS",http://dbpedia.org/resource/Mississippi_(state)
Bemedji,"http://dbpedia.org/resource/Bemidji,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Berkley,"http://dbpedia.org/resource/Berkeley,_California","California, CA",http://dbpedia.org/resource/California_(state)
Berklui,"http://dbpedia.org/resource/Berkeley,_California","California, CA",http://dbpedia.org/resource/California_(state)
Berlen,"http://dbpedia.org/resource/Berlin,_New_Hampshire","New Hampshire, NH",http://dbpedia.org/resource/New_Hampshire_(state)
Brerrian Springs,"http://dbpedia.org/resource/Berrien_Springs,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Berthood,"http://dbpedia.org/resource/Berthoud,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Bethleham,"http://dbpedia.org/resource/Bethlehem,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Bethleham,"http://dbpedia.org/resource/Bethlehem,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Bilcksi,"http://dbpedia.org/resource/Biloxi,_Mississippi","Mississippi, MS",http://dbpedia.org/resource/Mississippi_(state)
Bilocksi,"http://dbpedia.org/resource/Biloxi,_Mississippi","Mississippi, MS",http://dbpedia.org/resource/Mississippi_(state)
Bimghamton,"http://dbpedia.org/resource/Binghamton,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Bermingham,"http://dbpedia.org/resource/Birmingham,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Brimingham,"http://dbpedia.org/resource/Birmingham,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Bluefeild,"http://dbpedia.org/resource/Bluefield,_West_Virginia","West Virginia, WV",http://dbpedia.org/resource/West_Virginia_(state)
Bonne,"http://dbpedia.org/resource/Boone,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Bostun,"http://dbpedia.org/resource/Boston,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Bozman,"http://dbpedia.org/resource/Bozeman,_Montana","Montana, MT",http://dbpedia.org/resource/Montana_(state)
Braeux Bridge,"http://dbpedia.org/resource/Breaux_Bridge,_Louisiana","Louisiana, LA",http://dbpedia.org/resource/Louisiana_(state)
Breverd,"http://dbpedia.org/resource/Brevard,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Brinckley,"http://dbpedia.org/resource/Brinkley,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Bristel,"http://dbpedia.org/resource/Bristol,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Bristel,"http://dbpedia.org/resource/Bristol,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Bristel,"http://dbpedia.org/resource/Bristol,_Virginia","Virginia, VA",http://dbpedia.org/resource/Virginia_(state)
Brocton,"http://dbpedia.org/resource/Brockton,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Brokton,"http://dbpedia.org/resource/Brockton,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Brooklen,"http://dbpedia.org/resource/Brooklyn,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Benua,"http://dbpedia.org/resource/Buena_Park,_California","California, CA",http://dbpedia.org/resource/California_(state)
Beuna,"http://dbpedia.org/resource/Buena_Park,_California","California, CA",http://dbpedia.org/resource/California_(state)
Buhll,"http://dbpedia.org/resource/Buhl,_Idaho","Idaho, ID",http://dbpedia.org/resource/Idaho_(state)
Bull,"http://dbpedia.org/resource/Buhl,_Idaho","Idaho, ID",http://dbpedia.org/resource/Idaho_(state)
Berlington,"http://dbpedia.org/resource/Burlington,_Vermont","Vermont, VT",http://dbpedia.org/resource/Vermont_(state)
Butt,"http://dbpedia.org/resource/Butte,_Montana","Montana, MT",http://dbpedia.org/resource/Montana_(state)
Callwell,"http://dbpedia.org/resource/Caldwell,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Calwel,"http://dbpedia.org/resource/Caldwell,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Cannon,"http://dbpedia.org/resource/Canon,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Carbundale,"http://dbpedia.org/resource/Carbondale,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Carboro,"http://dbpedia.org/resource/Carrboro,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Carker City,"http://dbpedia.org/resource/Cawker_City,_Kansas","Kansas, KS",http://dbpedia.org/resource/Kansas_(state)
Centrel City,"http://dbpedia.org/resource/Central_City,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Chadborn,"http://dbpedia.org/resource/Chadbourn,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Champain -Urbana,"http://dbpedia.org/resource/Champaign-Urbana,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Chatanoga,"http://dbpedia.org/resource/Chattanooga,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Chatanooga,"http://dbpedia.org/resource/Chattanooga,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Chessire,"http://dbpedia.org/resource/Cheshire,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Cheyene,"http://dbpedia.org/resource/Cheyenne,_Wyoming","Wyoming, WY",http://dbpedia.org/resource/Wyoming_(state)
Chicargo,"http://dbpedia.org/resource/Chicago,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Cheiko,"http://dbpedia.org/resource/Chico,_California","California, CA",http://dbpedia.org/resource/California_(state)
Cheko,"http://dbpedia.org/resource/Chico,_California","California, CA",http://dbpedia.org/resource/California_(state)
Chewla Vista,"http://dbpedia.org/resource/Chula_Vista,_California","California, CA",http://dbpedia.org/resource/California_(state)
Churubesco,"http://dbpedia.org/resource/Churubusco,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Cincinati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Cinsinnati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Sincinati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Sincinnati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Sinsinati,"http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Circlevile,"http://dbpedia.org/resource/Circleville,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Clevland,"http://dbpedia.org/resource/Cleveland,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Cliften,"http://dbpedia.org/resource/Clifton,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Cliftin,"http://dbpedia.org/resource/Clifton,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Cloves,"http://dbpedia.org/resource/Clovis,_California","California, CA",http://dbpedia.org/resource/California_(state)
Klovis,"http://dbpedia.org/resource/Clovis,_California","California, CA",http://dbpedia.org/resource/California_(state)
Coahcela,"http://dbpedia.org/resource/Coachella,_California","California, CA",http://dbpedia.org/resource/California_(state)
Collinsvile,"http://dbpedia.org/resource/Collinsville,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Collonial Beach,"http://dbpedia.org/resource/Colonial_Beach,_Virginia","Virginia, VA",http://dbpedia.org/resource/Virginia_(state)
Colubia,"http://dbpedia.org/resource/Columbia,_Maryland","Maryland, MD",http://dbpedia.org/resource/Maryland_(state)
Colubus,"http://dbpedia.org/resource/Columbus,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Columbas,"http://dbpedia.org/resource/Columbus,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Comptan,"http://dbpedia.org/resource/Compton,_California","California, CA",http://dbpedia.org/resource/California_(state)
Conaway,"http://dbpedia.org/resource/Conway,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Cordell,"http://dbpedia.org/resource/Cordele,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Carona,"http://dbpedia.org/resource/Corona,_California","California, CA",http://dbpedia.org/resource/California_(state)
Coricana,"http://dbpedia.org/resource/Corsicana,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Cranferd,"http://dbpedia.org/resource/Cranford,_New_Jersey","New Jersey, NJ",http://dbpedia.org/resource/New_Jersey_(state)
Crawferd,"http://dbpedia.org/resource/Crawford,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Crested But,"http://dbpedia.org/resource/Crested_Butte,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Crisfeild,"http://dbpedia.org/resource/Crisfield,_Maryland","Maryland, MD",http://dbpedia.org/resource/Maryland_(state)
Crsytal Lake,"http://dbpedia.org/resource/Crystal_Lake,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Dally City,"http://dbpedia.org/resource/Daly_City,_California","California, CA",http://dbpedia.org/resource/California_(state)
Danbery,"http://dbpedia.org/resource/Danbury,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Danebrog,"http://dbpedia.org/resource/Dannebrog,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Danvile,"http://dbpedia.org/resource/Danville,_Kentucky","Kentucky, KY",http://dbpedia.org/resource/Kentucky_(state)
Dayvis,"http://dbpedia.org/resource/Davis,_California","California, CA",http://dbpedia.org/resource/California_(state)
Davisen,"http://dbpedia.org/resource/Davison,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Daytown,"http://dbpedia.org/resource/Dayton,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Decater,"http://dbpedia.org/resource/Decatur,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Delphus,"http://dbpedia.org/resource/Delphos,_Ohio","Ohio, OH",http://dbpedia.org/resource/Ohio_(state)
Des Monies,"http://dbpedia.org/resource/Des_Moines,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Dicinson,"http://dbpedia.org/resource/Dickinson,_North_Dakota","North Dakota, ND",http://dbpedia.org/resource/North_Dakota_(state)
Dinuuba,"http://dbpedia.org/resource/Dinuba,_California","California, CA",http://dbpedia.org/resource/California_(state)
Doglas,"http://dbpedia.org/resource/Douglas,_Wyoming","Wyoming, WY",http://dbpedia.org/resource/Wyoming_(state)
Dove Creak,"http://dbpedia.org/resource/Dove_Creek,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Dovar,"http://dbpedia.org/resource/Dover,_Delaware","Delaware, DE",http://dbpedia.org/resource/Delaware_(state)
Draytown,"http://dbpedia.org/resource/Drayton,_North_Dakota","North Dakota, ND",http://dbpedia.org/resource/North_Dakota_(state)
Deluth,"http://dbpedia.org/resource/Duluth,_Minnesota","Minnesota, MN",http://dbpedia.org/resource/Minnesota_(state)
Domas,"http://dbpedia.org/resource/Dumas,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Duncanvile,"http://dbpedia.org/resource/Duncanville,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Derango,"http://dbpedia.org/resource/Durango,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Dyersvile,"http://dbpedia.org/resource/Dyersville,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Dyerville,"http://dbpedia.org/resource/Dyersville,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Aegle Lake,"http://dbpedia.org/resource/Eagle_Lake,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Eu Claire,"http://dbpedia.org/resource/Eau_Claire,_Michigan","Michigan, MI",http://dbpedia.org/resource/Michigan_(state)
Egdewater,"http://dbpedia.org/resource/Edgewater,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Eil Paso,"http://dbpedia.org/resource/El_Paso,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
L Rino,"http://dbpedia.org/resource/El_Reno,_Oklahoma","Oklahoma, OK",http://dbpedia.org/resource/Oklahoma_(state)
Elbertun,"http://dbpedia.org/resource/Elberton,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Elgen,"http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Elgen,"http://dbpedia.org/resource/Elgin,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Lgen,"http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Lgin,"http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Elizabethten,"http://dbpedia.org/resource/Elizabethton,_Tennessee","Tennessee, TN",http://dbpedia.org/resource/Tennessee_(state)
Elkheart,"http://dbpedia.org/resource/Elkhart,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Ellkhart,"http://dbpedia.org/resource/Elkhart,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Emmerson,"http://dbpedia.org/resource/Emerson,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Imunclaw,"http://dbpedia.org/resource/Enumclaw,_Washington","Washington, WA",http://dbpedia.org/resource/Washington_(state)
Eerie,"http://dbpedia.org/resource/Erie,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Erei,"http://dbpedia.org/resource/Erie,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Ustis,"http://dbpedia.org/resource/Eustis,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Farmingten,"http://dbpedia.org/resource/Farmington,_Maine","Maine, ME",http://dbpedia.org/resource/Maine_(state)
Faeteville,"http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Fayetevile,"http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Fayeteville,"http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Fayeteville,"http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Fayettevile,"http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Fayetville,"http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Fayetville,"http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC",http://dbpedia.org/resource/North_Carolina_(state)
Fernadina Beach,"http://dbpedia.org/resource/Fernandina_Beach,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Floorida,"http://dbpedia.org/resource/Florida,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Forestvile,"http://dbpedia.org/resource/Forestville,_California","California, CA",http://dbpedia.org/resource/California_(state)
Fort Colins,"http://dbpedia.org/resource/Fort_Collins,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Fort Dogde,"http://dbpedia.org/resource/Fort_Dodge,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Fort Laderdale,"http://dbpedia.org/resource/Fort_Lauderdale,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Fort Le,"http://dbpedia.org/resource/Fort_Lee,_New_Jersey","New Jersey, NJ",http://dbpedia.org/resource/New_Jersey_(state)
Fort Tompson,"http://dbpedia.org/resource/Fort_Thompson,_South_Dakota","South Dakota, SD",http://dbpedia.org/resource/South_Dakota_(state)
Fort Waine,"http://dbpedia.org/resource/Fort_Wayne,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Fruta,"http://dbpedia.org/resource/Fruita,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Gallop,"http://dbpedia.org/resource/Gallup,_New_Mexico","New Mexico, NM",http://dbpedia.org/resource/New_Mexico_(state)
Garry,"http://dbpedia.org/resource/Gary,_Indiana","Indiana, IN",http://dbpedia.org/resource/Indiana_(state)
Genao,"http://dbpedia.org/resource/Genoa,_Nevada","Nevada, NV",http://dbpedia.org/resource/Nevada_(state)
Gillroy,"http://dbpedia.org/resource/Gilroy,_California","California, CA",http://dbpedia.org/resource/California_(state)
Glendele,"http://dbpedia.org/resource/Glendale,_California","California, CA",http://dbpedia.org/resource/California_(state)
Glendeve,"http://dbpedia.org/resource/Glendive,_Montana","Montana, MT",http://dbpedia.org/resource/Montana_(state)
Glocester,"http://dbpedia.org/resource/Gloucester,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Goeleta,"http://dbpedia.org/resource/Goleta,_California","California, CA",http://dbpedia.org/resource/California_(state)
Golleta,"http://dbpedia.org/resource/Goleta,_California","California, CA",http://dbpedia.org/resource/California_(state)
Gonzals,"http://dbpedia.org/resource/Gonzales,_Louisiana","Louisiana, LA",http://dbpedia.org/resource/Louisiana_(state)
Granvile,"http://dbpedia.org/resource/Granville,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Greley,"http://dbpedia.org/resource/Greeley,_Colorado","Colorado, CO",http://dbpedia.org/resource/Colorado_(state)
Green Forrest,"http://dbpedia.org/resource/Green_Forest,_Arkansas","Arkansas, AR",http://dbpedia.org/resource/Arkansas_(state)
Greenfeild,"http://dbpedia.org/resource/Greenfield,_California","California, CA",http://dbpedia.org/resource/California_(state)
Greenvile,"http://dbpedia.org/resource/Greenville,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Greenvile,"http://dbpedia.org/resource/Greenville,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Greenwod,"http://dbpedia.org/resource/Greenwood,_South_Carolina","South Carolina, SC",http://dbpedia.org/resource/South_Carolina_(state)
Grifin,"http://dbpedia.org/resource/Griffin,_Georgia","Georgia, GA",http://dbpedia.org/resource/Georgia_(U.S._state)
Grigsville,"http://dbpedia.org/resource/Griggsville,_Illinois","Illinois, IL",http://dbpedia.org/resource/Illinois_(state)
Grinnel,"http://dbpedia.org/resource/Grinnell,_Iowa","Iowa, IA",http://dbpedia.org/resource/Iowa_(state)
Growton,"http://dbpedia.org/resource/Groton,_Connecticut","Connecticut, CT",http://dbpedia.org/resource/Connecticut_(state)
Hacenda Heights,"http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA",http://dbpedia.org/resource/California_(state)
Haicenda Heights,"http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA",http://dbpedia.org/resource/California_(state)
Haisenda Heights,"http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA",http://dbpedia.org/resource/California_(state)
Hadly,"http://dbpedia.org/resource/Hadley,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Hagerston,"http://dbpedia.org/resource/Hagerstown,_Maryland","Maryland, MD",http://dbpedia.org/resource/Maryland_(state)
Hagerton,"http://dbpedia.org/resource/Hagerstown,_Maryland","Maryland, MD",http://dbpedia.org/resource/Maryland_(state)
Hains,"http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
Hayns,"http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK",http://dbpedia.org/resource/Alaska_(state)
Hanies City,"http://dbpedia.org/resource/Haines_City,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Hamelton,"http://dbpedia.org/resource/Hamilton,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Hanibal,"http://dbpedia.org/resource/Hannibal,_Missouri","Missouri, MO",http://dbpedia.org/resource/Missouri_(state)
Hasting,"http://dbpedia.org/resource/Hastings,_Nebraska","Nebraska, NE",http://dbpedia.org/resource/Nebraska_(state)
Hatiesburg,"http://dbpedia.org/resource/Hattiesburg,_Mississippi","Mississippi, MS",http://dbpedia.org/resource/Mississippi_(state)
Haversstraw,"http://dbpedia.org/resource/Haverstraw,_New_York","New York, NY",http://dbpedia.org/resource/New_York_(state)
Hershy,"http://dbpedia.org/resource/Hershey,_Pennsylvania","Pennsylvania, PA",http://dbpedia.org/resource/Pennsylvania_(state)
Hialeh,"http://dbpedia.org/resource/Hialeah,_Florida","Florida, FL",http://dbpedia.org/resource/Florida_(state)
Holtvile,"http://dbpedia.org/resource/Holtville,_California","California, CA",http://dbpedia.org/resource/California_(state)
Hollyoak,"http://dbpedia.org/resource/Holyoke,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Holyoak,"http://dbpedia.org/resource/Holyoke,_Massachusetts","Massachusetts, MA",http://dbpedia.org/resource/Massachusetts_(state)
Honerker,"http://dbpedia.org/resource/Honaker,_Virginia","Virginia, VA",http://dbpedia.org/resource/Virginia_(state)
Honnolulu,"http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI",http://dbpedia.org/resource/Hawaii_(state)
Honololu,"http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI",http://dbpedia.org/resource/Hawaii_(state)
Hoston,"http://dbpedia.org/resource/Houston,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Huston,"http://dbpedia.org/resource/Houston,_Texas","Texas, TX",http://dbpedia.org/resource/Texas_(state)
Heuytown,"http://dbpedia.org/resource/Hueytown,_Alabama","Alabama, AL",http://dbpedia.org/resource/Alabama_(state)
Huntingdon Beach,"http://dbpedia.org/resource/Huntington_Beach,_California","California, CA",http://dbpedia.org/resource/California_(state)
