"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"G. B. Edwardss","http://dbpedia.org/resource/G._B._Edwards_(entomologist)","1948-11-24","Aberdeen","http://dbpedia.org/resource/Aberdeen,_Maryland","Marylaand","http://dbpedia.org/resource/Maryland","United States","http://dbpedia.org/resource/United_States"
"James Stanleyy","http://dbpedia.org/resource/James_Stanley_(American_football)","1978-11-12","Jackson","http://dbpedia.org/resource/Jackson,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Joe Glennn","http://dbpedia.org/resource/Joe_Glenn_(American_football)","1949-03-07","Lincoln","http://dbpedia.org/resource/Lincoln,_Nebraska","Nebraskaa","http://dbpedia.org/resource/Nebraska","United States","http://dbpedia.org/resource/United_States"
"David Landiss","http://dbpedia.org/resource/David_Landis_(politician)","1948-06-10","Lincoln","http://dbpedia.org/resource/Lincoln,_Nebraska","Nebraska","http://dbpedia.org/resource/Nebraska","United States","http://dbpedia.org/resource/United_States"
"Tony Davvis","http://dbpedia.org/resource/Tony_Davis_(running_back)","1953-01-21","Tecumseh","http://dbpedia.org/resource/Tecumseh,_Nebraska","Nebraskaa","http://dbpedia.org/resource/Nebraska","United States","http://dbpedia.org/resource/United_States"
"James King","http://dbpedia.org/resource/James_King_(basketball,_born_1943)","1943-02-09","Akron","http://dbpedia.org/resource/Akron,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Bobb Gaudio","http://dbpedia.org/resource/Bob_Gaudio_(American_football)","1925-07-13","Ashtabula","http://dbpedia.org/resource/Ashtabula,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Michael Andreww","http://dbpedia.org/resource/Michael_Andrew_(swimmer)","1999-04-18","Aberdeen","http://dbpedia.org/resource/Aberdeen,_South_Dakota","South DDakota","http://dbpedia.org/resource/South_Dakota","United States","http://dbpedia.org/resource/United_States"
"Eddiie Moore","http://dbpedia.org/resource/Eddie_Moore_(baseball)","1899-01-18","Barlow","http://dbpedia.org/resource/Barlow,_Kentucky","Ballard County, Kentucky","http://dbpedia.org/resource/Ballard_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Sinbadd","http://dbpedia.org/resource/Sinbad_(comedian)","1956-11-10","Benton Harbor","http://dbpedia.org/resource/Benton_Harbor,_Michigan","Berrien County, Michigan","http://dbpedia.org/resource/Berrien_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Robert MMarx","http://dbpedia.org/resource/Robert_Marx_(fencer)","1956-09-25","Portland","http://dbpedia.org/resource/Portland,_Oregon","Clackamas County, Oreggon","http://dbpedia.org/resource/Clackamas_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Lew Beckk","http://dbpedia.org/resource/Lew_Beck_(basketball)","1922-04-19","Portland","http://dbpedia.org/resource/Portland,_Oregon","Clackamas County, Oregon","http://dbpedia.org/resource/Clackamas_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Scott Taylor","http://dbpedia.org/resource/Scott_Taylor_(pentathlete)","1945-05-08","Portland","http://dbpedia.org/resource/Portland,_Oregon","Clackamas County, Oregonn","http://dbpedia.org/resource/Clackamas_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"John Robinsonn","http://dbpedia.org/resource/John_Robinson_(American_actor)","1985-10-25","Portland","http://dbpedia.org/resource/Portland,_Oregon","Clackamas County, Oregonn","http://dbpedia.org/resource/Clackamas_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Thomas Maann","http://dbpedia.org/resource/Thomas_Mann_(actor)","1991-09-27","Portland","http://dbpedia.org/resource/Portland,_Oregon","Clackamas County, Oregon","http://dbpedia.org/resource/Clackamas_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Jaames Harris","http://dbpedia.org/resource/James_Harris_(linebacker)","1982-06-02","Albany","http://dbpedia.org/resource/Albany,_Georgia","Dougherty County, Georgiaa","http://dbpedia.org/resource/Dougherty_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Iris Smithh","http://dbpedia.org/resource/Iris_Smith_(wrestler)","1979-10-15","Albany","http://dbpedia.org/resource/Albany,_Georgia","Dougherty County, Georgiaa","http://dbpedia.org/resource/Dougherty_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"George Wadsworthh","http://dbpedia.org/resource/George_Wadsworth_(diplomat)","1893-04-03","Beverly","http://dbpedia.org/resource/Beverly,_Massachusetts","Essex County, Massachusettss","http://dbpedia.org/resource/Essex_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Malcolm Brown","http://dbpedia.org/resource/Malcolm_Brown_(American_football)","1993-05-15","Biloxi","http://dbpedia.org/resource/Biloxi,_Mississippi","Harrison Countty, Mississippi","http://dbpedia.org/resource/Harrison_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Bud Mooree","http://dbpedia.org/resource/Bud_Moore_(American_football)","1939-10-16","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Jefferson County, Alabama","http://dbpedia.org/resource/Jefferson_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"William Barness","http://dbpedia.org/resource/William_Barnes_(baseball)","1919-12-29","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Jefferson County, Alabama","http://dbpedia.org/resource/Jefferson_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Ed Shaww","http://dbpedia.org/resource/Ed_Shaw_(American_football)","1895-08-07","Tecumseh","http://dbpedia.org/resource/Tecumseh,_Nebraska","Johnson County, Nebraska","http://dbpedia.org/resource/Johnson_County,_Nebraska","United States","http://dbpedia.org/resource/United_States"
"Tony Daviss","http://dbpedia.org/resource/Tony_Davis_(running_back)","1953-01-21","Tecumseh","http://dbpedia.org/resource/Tecumseh,_Nebraska","Johnson County, Nebraskaa","http://dbpedia.org/resource/Johnson_County,_Nebraska","United States","http://dbpedia.org/resource/United_States"
"Joe Glennn","http://dbpedia.org/resource/Joe_Glenn_(American_football)","1949-03-07","Lincoln","http://dbpedia.org/resource/Lincoln,_Nebraska","Lancaster County, Nebraska","http://dbpedia.org/resource/Lancaster_County,_Nebraska","United States","http://dbpedia.org/resource/United_States"
"Jim Hanna","http://dbpedia.org/resource/Jim_Hanna_(actor)","1967-10-02","Lincoln","http://dbpedia.org/resource/Lincoln,_Nebraska","Lancaster County, Nebraska","http://dbpedia.org/resource/Lancaster_County,_Nebraska","United States","http://dbpedia.org/resource/United_States"
"John Jacksonn","http://dbpedia.org/resource/John_Jackson_(sport_shooter)","1885-02-14","Lincoln","http://dbpedia.org/resource/Lincoln,_Nebraska","Lancaster County,  Nebraska","http://dbpedia.org/resource/Lancaster_County,_Nebraska","United States","http://dbpedia.org/resource/United_States"
"Eric Stokess","http://dbpedia.org/resource/Eric_Stokes_(American_football)","1973-12-18","Lincoln","http://dbpedia.org/resource/Lincoln,_Nebraska","Lancaster County, Nebraska","http://dbpedia.org/resource/Lancaster_County,_Nebraska","United States","http://dbpedia.org/resource/United_States"
"Luke Jacksonn","http://dbpedia.org/resource/Luke_Jackson_(basketball)","1981-11-06","Eugene","http://dbpedia.org/resource/Eugene,_Oregon","Lane County, Oregon","http://dbpedia.org/resource/Lane_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Randall Edwards","http://dbpedia.org/resource/Randall_Edwards_(politician)","1961-08-13","Eugene","http://dbpedia.org/resource/Eugene,_Oregon","Laane County, Oregon","http://dbpedia.org/resource/Lane_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"JJohn Maxwell","http://dbpedia.org/resource/John_Maxwell_(writer)","1944-07-12","Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Madison County, Mississippii","http://dbpedia.org/resource/Madison_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"John Mitchelll","http://dbpedia.org/resource/John_Mitchell_(American_football_coach)","1951-10-14","Mobile","http://dbpedia.org/resource/Mobile,_Alabama","Mobile County, AAlabama","http://dbpedia.org/resource/Mobile_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Donnald Cook","http://dbpedia.org/resource/Donald_Cook_(actor)","1901-09-26","Portland","http://dbpedia.org/resource/Portland,_Oregon","Multnomah County, Oregonn","http://dbpedia.org/resource/Multnomah_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Jay Leachh","http://dbpedia.org/resource/Jay_Leach_(ice_hockey)","1979-09-02","Syracuse","http://dbpedia.org/resource/Syracuse,_New_York","Onondaga County, New Yorkk","http://dbpedia.org/resource/Onondaga_County,_New_York","United States","http://dbpedia.org/resource/United_States"
"Joe Hilll","http://dbpedia.org/resource/Joe_Hill_(writer)","1972-06-04","Bangor","http://dbpedia.org/resource/Bangor,_Maine","Penobscot County, Mainee","http://dbpedia.org/resource/Penobscot_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"James Carrr","http://dbpedia.org/resource/James_Carr_(Massachusetts_politician)","1777-09-09","Bangor","http://dbpedia.org/resource/Bangor,_Maine","Penobscot Countty, Maine","http://dbpedia.org/resource/Penobscot_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"Josh Fields","http://dbpedia.org/resource/Josh_Fields_(infielder)","1982-12-14","Ada","http://dbpedia.org/resource/Ada,_Oklahoma","Pontotoc County, Oklahomaa","http://dbpedia.org/resource/Pontotoc_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"John Thompsson","http://dbpedia.org/resource/John_Thompson_(American_football_tight_end)","1957-01-18","Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Rankin Counnty, Mississippi","http://dbpedia.org/resource/Rankin_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Roy Bennett","http://dbpedia.org/resource/Roy_Bennett_(gridiron_football)","1961-07-05","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Shelby County, Alabamaa","http://dbpedia.org/resource/Shelby_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Frank Welchh","http://dbpedia.org/resource/Frank_Welch_(baseball)","1897-08-10","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Shelby County, Alabamaa","http://dbpedia.org/resource/Shelby_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Richard Toddd","http://dbpedia.org/resource/Richard_Todd_(American_football)","1953-11-19","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Shelby County, Alabamaa","http://dbpedia.org/resource/Shelby_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Jimmy Murphyy","http://dbpedia.org/resource/Jimmy_Murphy_(musician)","1925-10-11","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Shelby County, Alabamaa","http://dbpedia.org/resource/Shelby_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Tommy Smithh","http://dbpedia.org/resource/Tommy_Smith_(baseball)","1948-08-01","Albemarle","http://dbpedia.org/resource/Albemarle,_North_Carolina","Stanly County, North Carolinaa","http://dbpedia.org/resource/Stanly_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Justin Lesteer","http://dbpedia.org/resource/Justin_Lester_(wrestler)","1983-09-30","Akron","http://dbpedia.org/resource/Akron,_Ohio","Summit  County, Ohio","http://dbpedia.org/resource/Summit_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Mark Kennedyy","http://dbpedia.org/resource/Mark_Kennedy_(politician)","1957-04-11","Benson","http://dbpedia.org/resource/Benson,_Minnesota","Swift County, Minnesota","http://dbpedia.org/resource/Swift_County,_Minnesota","United States","http://dbpedia.org/resource/United_States"
"Chris Martinn","http://dbpedia.org/resource/Chris_Martin_(baseball)","1986-06-02","Arlington","http://dbpedia.org/resource/Arlington,_Texas","TTexas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"John Kielyy","http://dbpedia.org/resource/John_Kiely_(ice_hockey)","1952-08-03","Ithaca","http://dbpedia.org/resource/Ithaca,_New_York","Tompkins County, New Yorkk","http://dbpedia.org/resource/Tompkins_County,_New_York","United States","http://dbpedia.org/resource/United_States"
"Frank Williamss","http://dbpedia.org/resource/Frank_Williams_(architect)","1936-12-14","Ashburn","http://dbpedia.org/resource/Ashburn,_Georgia","Turner Coounty, Georgia","http://dbpedia.org/resource/Turner_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Bill Moorgan","http://dbpedia.org/resource/Bill_Morgan_(American_football)","1910-05-08","Portland","http://dbpedia.org/resource/Portland,_Oregon","Washington County, Oregon","http://dbpedia.org/resource/Washington_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Jack Wilsonn","http://dbpedia.org/resource/Jack_Wilson_(pitcher)","1912-04-12","Portland","http://dbpedia.org/resource/Portland,_Oregon","Washington County, Oregonn","http://dbpedia.org/resource/Washington_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"John Robinson","http://dbpedia.org/resource/John_Robinson_(American_actor)","1985-10-25","Portland","http://dbpedia.org/resource/Portland,_Oregon","Washington County, Oregonn","http://dbpedia.org/resource/Washington_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Daniel Parkeer","http://dbpedia.org/resource/Daniel_Parker_(artist)","1959-11-18","Portland","http://dbpedia.org/resource/Portland,_Oregon","Washington County, Oregon","http://dbpedia.org/resource/Washington_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Bernard Coynee","http://dbpedia.org/resource/Bernard_Coyne_(giant)","1897-07-27","Anthon","http://dbpedia.org/resource/Anthon,_Iowa","Woodbury County, Iowa","http://dbpedia.org/resource/Woodbury_County,_Iowa","United States","http://dbpedia.org/resource/United_States"
"Brad Scott","http://dbpedia.org/resource/Brad_Scott_(American_football)","1954-09-30","Arcadia","http://dbpedia.org/resource/Arcadia,_Florida","Floridaa","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"Dick Taylorr","http://dbpedia.org/resource/Dick_Taylor_(Iowa_politician)","1931-04-05","Algona","http://dbpedia.org/resource/Algona,_Iowa","Iowa","http://dbpedia.org/resource/Iowa","United States","http://dbpedia.org/resource/United_States"
"Thomas Coleman","http://dbpedia.org/resource/Thomas_Coleman_(New_York)","1808-06-16","Barnstable","http://dbpedia.org/resource/Barnstable,_Massachusetts","Massachusettss","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"John Marshalll","http://dbpedia.org/resource/John_Marshall_(filmmaker)","1932-11-12","Cambridge","http://dbpedia.org/resource/Cambridge,_Massachusetts","Massachusetts","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"William Phillipss","http://dbpedia.org/resource/William_Phillips_(diplomat)","1878-05-30","Beverly","http://dbpedia.org/resource/Beverly,_Massachusetts","Massachussetts","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Joe Courtneyy","http://dbpedia.org/resource/Joe_Courtney_(basketball)","1969-10-17","Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Mississippii","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Aaron Harperr","http://dbpedia.org/resource/Aaron_Harper_(basketball)","1981-03-12","Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Mississippii","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Barry Lyonss","http://dbpedia.org/resource/Barry_Lyons_(baseball)","1960-06-03","Biloxi","http://dbpedia.org/resource/Biloxi,_Mississippi","Mississippi","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Jack Lewis","http://dbpedia.org/resource/Jack_Lewis_(author)","1964-01-20","Portland","http://dbpedia.org/resource/Portland,_Oregon","Oregon","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"James Whalen","http://dbpedia.org/resource/James_Whalen_(American_football)","1977-12-11","Portland","http://dbpedia.org/resource/Portland,_Oregon","Oregonn","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"Chris Bailey","http://dbpedia.org/resource/Chris_Bailey_(animator)","1962-03-26","Portland","http://dbpedia.org/resource/Portland,_Oregon","Orregon","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"Syl  Johnson","http://dbpedia.org/resource/Syl_Johnson_(baseball)","1900-12-31","Portland","http://dbpedia.org/resource/Portland,_Oregon","Oregonn","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"Don Barclay","http://dbpedia.org/resource/Don_Barclay_(actor)","1892-12-26","Ashland","http://dbpedia.org/resource/Ashland,_Oregon","Oregonn","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"Adam Warrenn","http://dbpedia.org/resource/Adam_Warren_(baseball)","1987-08-25","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Frank Cookee","http://dbpedia.org/resource/Frank_Cooke_(engineer)","1913-05-24","Bismarck","http://dbpedia.org/resource/Bismarck,_North_Dakota","North Dakkota","http://dbpedia.org/resource/North_Dakota","United States","http://dbpedia.org/resource/United_States"
"Charles Reidd","http://dbpedia.org/resource/Charles_Reid_(snowboarder)","1990-04-12","Mont-Tremblant","http://dbpedia.org/resource/Mont-Tremblant,_Quebec","Laurentidess","http://dbpedia.org/resource/Laurentides","Canada","http://dbpedia.org/resource/Canada"
"DDavid Dahl","http://dbpedia.org/resource/David_Dahl_(baseball)","1994-04-01","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Jefferson County, Alabamaa","http://dbpedia.org/resource/Jefferson_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Adam Warrenn","http://dbpedia.org/resource/Adam_Warren_(baseball)","1987-08-25","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Shelby County, Alabama","http://dbpedia.org/resource/Shelby_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Pata","http://dbpedia.org/resource/Pata_(musician)","1965-11-04","Chiba","http://dbpedia.org/resource/Chiba,_Chiba","Chiba Prefecture","http://dbpedia.org/resource/Chiba_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Joe Williams","http://dbpedia.org/resource/Joe_Williams_(fullback)","1941-03-16","Daisy","http://dbpedia.org/resource/Daisy,_Georgia","Georgia (U.S. state))","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Andrew Brownn","http://dbpedia.org/resource/Andrew_Brown_(American_football)","1995-12-30","Chesapeake","http://dbpedia.org/resource/Chesapeake,_Virginia","Virginia","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Dan Jennings","http://dbpedia.org/resource/Dan_Jennings_(manager)","1960-09-16","Daphne","http://dbpedia.org/resource/Daphne,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Richmond McDavid Flowers, Jr..","http://dbpedia.org/resource/Richmond_Flowers_(American_football)","1947-06-13","Dothan","http://dbpedia.org/resource/Dothan,_Alabama","Alabamaa","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Sean McNamaraa","http://dbpedia.org/resource/Sean_McNamara_(director)","1962-05-09","Burbank","http://dbpedia.org/resource/Burbank,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Brett Youngg","http://dbpedia.org/resource/Brett_Young_(Canadian_football)","1967-04-03","Carson","http://dbpedia.org/resource/Carson,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Chad Allenn","http://dbpedia.org/resource/Chad_Allen_(actor)","1974-06-05","Cerritos","http://dbpedia.org/resource/Cerritos,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Tim Harrris","http://dbpedia.org/resource/Tim_Harris_(running_back)","1961-06-25","Compton","http://dbpedia.org/resource/Compton,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Anthony Johnson","http://dbpedia.org/resource/Anthony_Johnson_(actor)","1965-05-05","Compton","http://dbpedia.org/resource/Compton,_California","Califfornia","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Laura Daviss","http://dbpedia.org/resource/Laura_Davis_(swimmer)","1984-04-21","Concord","http://dbpedia.org/resource/Concord,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Don Rosee","http://dbpedia.org/resource/Don_Rose_(baseball)","1947-03-19","Covina","http://dbpedia.org/resource/Covina,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"George Clarkk","http://dbpedia.org/resource/George_Clark_(American_football_coach)","1894-03-20","Carthage","http://dbpedia.org/resource/Carthage,_Illinois","Illinoiss","http://dbpedia.org/resource/Illinois","United States","http://dbpedia.org/resource/United_States"
"James Whitleyy","http://dbpedia.org/resource/James_Whitley_(American_football)","1979-05-13","Decatur","http://dbpedia.org/resource/Decatur,_Illinois","Illinois","http://dbpedia.org/resource/Illinois","United States","http://dbpedia.org/resource/United_States"
"Jerry Lammbert","http://dbpedia.org/resource/Jerry_Lambert_(jockey)","1940-12-27","Clyde","http://dbpedia.org/resource/Clyde,_Kansas","Kanssas","http://dbpedia.org/resource/Kansas","United States","http://dbpedia.org/resource/United_States"
"John Dolll","http://dbpedia.org/resource/John_Doll_(Kansas_politician)","1957-07-03","Dodge City","http://dbpedia.org/resource/Dodge_City,_Kansas","Kansaas","http://dbpedia.org/resource/Kansas","United States","http://dbpedia.org/resource/United_States"
"Benn Ryan","http://dbpedia.org/resource/Ben_Ryan_(ice_hockey)","1988-10-16","Brighton","http://dbpedia.org/resource/Brighton,_Michigan","Michiggan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Edward Elliss","http://dbpedia.org/resource/Edward_Ellis_(actor)","1870-11-12","Coldwater","http://dbpedia.org/resource/Coldwater,_Michigan","Michiggan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Peter  Brown","http://dbpedia.org/resource/Peter_Brown_(ice_hockey)","1954-05-21","Dearborn","http://dbpedia.org/resource/Dearborn,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Heather Williamss","http://dbpedia.org/resource/Heather_Williams_(singer)","1976-02-03","Dearborn","http://dbpedia.org/resource/Dearborn,_Michigan","Michigann","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Jessica Smithh","http://dbpedia.org/resource/Jessica_Smith_(speed_skater)","1983-10-14","Dearborn","http://dbpedia.org/resource/Dearborn,_Michigan","Michiigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Scott Sandersonn","http://dbpedia.org/resource/Scott_Sanderson_(baseball)","1956-07-22","Dearborn","http://dbpedia.org/resource/Dearborn,_Michigan","Michigann","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
