"Country","Country__URI","Region","Region__URI","City","City__URI"
"United States","http://dbpedia.org/resource/United_States","New Hampshire","http://dbpedia.org/resource/New_Hampshire,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Manchester","http://dbpedia.org/resource/Manchester,_New_York"
"United States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Pennsylvania","http://dbpedia.org/resource/Pennsylvania,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Pennsylvania"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Washington","http://dbpedia.org/resource/Washington_(state)","Manchester","http://dbpedia.org/resource/Manchester,_Washington"
"United States","http://dbpedia.org/resource/United_States","Wisconsin","http://dbpedia.org/resource/Wisconsin,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Wisconsin"
"United States","http://dbpedia.org/resource/United_States","Minnesota","http://dbpedia.org/resource/Minnesota,_United_States","Medina","http://dbpedia.org/resource/Medina,_Minnesota"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Medina","http://dbpedia.org/resource/Medina,_New_York"
"United States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Medina","http://dbpedia.org/resource/Medina,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Medina","http://dbpedia.org/resource/Medina,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Texas","http://dbpedia.org/resource/Texas,_United_States","Medina","http://dbpedia.org/resource/Medina_County,_Texas"
"United States","http://dbpedia.org/resource/United_States","Washington","http://dbpedia.org/resource/Washington_(state)","Medina","http://dbpedia.org/resource/Medina,_Washington"
"United States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Milan","http://dbpedia.org/resource/Milan,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Indiana","http://dbpedia.org/resource/Indiana,_United_States","Milan","http://dbpedia.org/resource/Milan,_Indiana"
"United States","http://dbpedia.org/resource/United_States","Michigan","http://dbpedia.org/resource/Michigan,_United_States","Milan","http://dbpedia.org/resource/Milan,_Michigan"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Milan","http://dbpedia.org/resource/Milan,_Missouri"
"United States","http://dbpedia.org/resource/United_States","New Hampshire","http://dbpedia.org/resource/New_Hampshire,_United_States","Milan","http://dbpedia.org/resource/Milan,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","New Mexico","http://dbpedia.org/resource/New_Mexico,_United_States","Milan","http://dbpedia.org/resource/Milan,_New_Mexico"
"United States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Milan","http://dbpedia.org/resource/Milan,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Milan","http://dbpedia.org/resource/Milan,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Arkansas","http://dbpedia.org/resource/Arkansas,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Arkansas"
"United States","http://dbpedia.org/resource/United_States","Florida","http://dbpedia.org/resource/Florida,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Florida"
"United States","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Georgia"
"United States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Indiana","http://dbpedia.org/resource/Indiana,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Indiana"
"United States","http://dbpedia.org/resource/United_States","Iowa","http://dbpedia.org/resource/Iowa,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Iowa"
"United States","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Louisiana","http://dbpedia.org/resource/Louisiana,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Louisiana"
"United States","http://dbpedia.org/resource/United_States","Minnesota","http://dbpedia.org/resource/Minnesota,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Minnesota"
"United States","http://dbpedia.org/resource/United_States","Mississippi","http://dbpedia.org/resource/Mississippi,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Mississippi"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Missouri"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Monticello","http://dbpedia.org/resource/Monticello,_New_York"
"United States","http://dbpedia.org/resource/United_States","Utah","http://dbpedia.org/resource/Utah,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Utah"
"United States","http://dbpedia.org/resource/United_States","Wisconsin","http://dbpedia.org/resource/Wisconsin,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Wisconsin"
"United States","http://dbpedia.org/resource/United_States","Florida","http://dbpedia.org/resource/Florida,_United_States","Naples","http://dbpedia.org/resource/Naples,_Florida"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Naples","http://dbpedia.org/resource/Naples,_New_York"
"United States","http://dbpedia.org/resource/United_States","Texas","http://dbpedia.org/resource/Texas,_United_States","Naples","http://dbpedia.org/resource/Naples,_Texas"
"United States","http://dbpedia.org/resource/United_States","Utah","http://dbpedia.org/resource/Utah,_United_States","Naples","http://dbpedia.org/resource/Naples,_Utah"
"United States","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_California"
"United States","http://dbpedia.org/resource/United_States","Florida","http://dbpedia.org/resource/Florida,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Florida"
"United States","http://dbpedia.org/resource/United_States","Iowa","http://dbpedia.org/resource/Iowa,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Iowa"
"United States","http://dbpedia.org/resource/United_States","Maine","http://dbpedia.org/resource/Maine,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Maine"
"United States","http://dbpedia.org/resource/United_States","Maryland","http://dbpedia.org/resource/Maryland,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Maryland"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Missouri"
"United States","http://dbpedia.org/resource/United_States","Nebraska","http://dbpedia.org/resource/Nebraska,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Nebraska"
"United States","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","Oklahoma","http://dbpedia.org/resource/Oklahoma,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Oklahoma"
"United States","http://dbpedia.org/resource/United_States","Pennsylvania","http://dbpedia.org/resource/Pennsylvania,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Pennsylvania"
"United States","http://dbpedia.org/resource/United_States","South Carolina","http://dbpedia.org/resource/South_Carolina,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_South_Carolina"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Alabama","http://dbpedia.org/resource/Alabama,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Alabama"
"United States","http://dbpedia.org/resource/United_States","Connecticut","http://dbpedia.org/resource/Connecticut,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Connecticut"
"United States","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Georgia"
"United States","http://dbpedia.org/resource/United_States","Indiana","http://dbpedia.org/resource/Indiana,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Indiana"
"United States","http://dbpedia.org/resource/United_States","Kansas","http://dbpedia.org/resource/Kansas,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Kansas"
"United States","http://dbpedia.org/resource/United_States","Maine","http://dbpedia.org/resource/Maine,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Maine"
"United States","http://dbpedia.org/resource/United_States","Massachusetts","http://dbpedia.org/resource/Massachusetts,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Michigan","http://dbpedia.org/resource/Michigan,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Michigan"
"United States","http://dbpedia.org/resource/United_States","Mississippi","http://dbpedia.org/resource/Mississippi,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Mississippi"
"United States","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Oxford","http://dbpedia.org/resource/Oxford,_New_York"
"United States","http://dbpedia.org/resource/United_States","North Carolina","http://dbpedia.org/resource/North_Carolina,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_North_Carolina"
"United States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Pennsylvania","http://dbpedia.org/resource/Pennsylvania,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Pennsylvania"
"United States","http://dbpedia.org/resource/United_States","Arkansas","http://dbpedia.org/resource/Arkansas,_United_States","Paris","http://dbpedia.org/resource/Paris,_Arkansas"
"United States","http://dbpedia.org/resource/United_States","Idaho","http://dbpedia.org/resource/Idaho,_United_States","Paris","http://dbpedia.org/resource/Paris,_Idaho"
"United States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Paris","http://dbpedia.org/resource/Paris,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Paris","http://dbpedia.org/resource/Paris,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Maine","http://dbpedia.org/resource/Maine,_United_States","Paris","http://dbpedia.org/resource/Paris,_Maine"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Paris","http://dbpedia.org/resource/Paris,_Missouri"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Paris","http://dbpedia.org/resource/Paris,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Texas","http://dbpedia.org/resource/Texas,_United_States","Paris","http://dbpedia.org/resource/Paris,_Texas"
"United States","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Rio Grande","http://dbpedia.org/resource/Rio_Grande,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","San Francisco","http://dbpedia.org/resource/San_Francisco,_California"
"United States","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","San Jose","http://dbpedia.org/resource/San_Jose,_California"
"United States","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Georgia"
"United States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Michigan","http://dbpedia.org/resource/Michigan,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Michigan"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Missouri"
"United States","http://dbpedia.org/resource/United_States","North Carolina","http://dbpedia.org/resource/North_Carolina,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_North_Carolina"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Wisconsin","http://dbpedia.org/resource/Wisconsin,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Wisconsin"
"United States","http://dbpedia.org/resource/United_States","Colorado","http://dbpedia.org/resource/Colorado,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Colorado"
"United States","http://dbpedia.org/resource/United_States","Florida","http://dbpedia.org/resource/Florida,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Florida"
"United States","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Georgia"
"United States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Massachusetts","http://dbpedia.org/resource/Massachusetts,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Michigan","http://dbpedia.org/resource/Michigan,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Michigan"
"United States","http://dbpedia.org/resource/United_States","Minnesota","http://dbpedia.org/resource/Minnesota,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Minnesota"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Missouri"
"United States","http://dbpedia.org/resource/United_States","Nebraska","http://dbpedia.org/resource/Nebraska,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Nebraska"
"United States","http://dbpedia.org/resource/United_States","New Hampshire","http://dbpedia.org/resource/New_Hampshire,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Springfield","http://dbpedia.org/resource/Springfield,_New_York"
