"Country","Country__URI","Region","Region__URI","City","City__URI"
"United Statess","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Camden","http://dbpedia.org/resource/Camden,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Camden","http://dbpedia.org/resource/Camden,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","North Carrolina","http://dbpedia.org/resource/North_Carolina,_United_States","Camden","http://dbpedia.org/resource/Camden,_North_Carolina"
"United States","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Camden","http://dbpedia.org/resource/Camden,_Ohio"
"United States","http://dbpedia.org/resource/United_States","South Carolinaa","http://dbpedia.org/resource/South_Carolina,_United_States","Camden","http://dbpedia.org/resource/Camden,_South_Carolina"
"United Statess","http://dbpedia.org/resource/United_States","Tennesssee","http://dbpedia.org/resource/Tennessee,_United_States","Camden","http://dbpedia.org/resource/Camden,_Tennessee"
"United Statess","http://dbpedia.org/resource/United_States","Mississippi","http://dbpedia.org/resource/Mississippi,_United_States","Como","http://dbpedia.org/resource/Como,_Mississippi"
"United States","http://dbpedia.org/resource/United_States","Wisconsinn","http://dbpedia.org/resource/Wisconsin,_United_States","Como","http://dbpedia.org/resource/Como,_Wisconsin"
"United SStates","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_California"
"United Statess","http://dbpedia.org/resource/United_States","Georgiia","http://dbpedia.org/resource/Georgia,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Georgia"
"United Statees","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_New_Hampshire"
"United Statess","http://dbpedia.org/resource/United_States","Ohiio","http://dbpedia.org/resource/Ohio,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Ohio"
"UUnited States","http://dbpedia.org/resource/United_States","Pennsylvania","http://dbpedia.org/resource/Pennsylvania,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Pennsylvania"
"United SStates","http://dbpedia.org/resource/United_States","Texass","http://dbpedia.org/resource/Texas,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Texas"
"United Statess","http://dbpedia.org/resource/United_States","Virginiaa","http://dbpedia.org/resource/Virginia,_United_States","Dublin","http://dbpedia.org/resource/Dublin,_Virginia"
"United States","http://dbpedia.org/resource/United_States","Alabama","http://dbpedia.org/resource/Alabama,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Alabama"
"United States","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Georgia"
"United Statess","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Illinois"
"United Statess","http://dbpedia.org/resource/United_States","IIndiana","http://dbpedia.org/resource/Indiana,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Indiana"
"United States","http://dbpedia.org/resource/United_States","Massachusettss","http://dbpedia.org/resource/Massachusetts,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Massachusetts"
"United Statess","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Missouri"
"United SStates","http://dbpedia.org/resource/United_States","Montana","http://dbpedia.org/resource/Montana,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Montana"
"United Statess","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Hamilton","http://dbpedia.org/resource/Hamilton,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","OOhio","http://dbpedia.org/resource/Ohio,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Texass","http://dbpedia.org/resource/Texas,_United_States","Hamilton","http://dbpedia.org/resource/Hamilton,_Texas"
"United Statess","http://dbpedia.org/resource/United_States","Illinoiss","http://dbpedia.org/resource/Illinois,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Illinois"
"United Statess","http://dbpedia.org/resource/United_States","Masssachusetts","http://dbpedia.org/resource/Massachusetts,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Missouri"
"United Sttates","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_New_Hampshire"
"United Statess","http://dbpedia.org/resource/United_States","New Jerseyy","http://dbpedia.org/resource/New_Jersey,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Kingston","http://dbpedia.org/resource/Kingston,_New_York"
"Uniteed States","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Oklahomaa","http://dbpedia.org/resource/Oklahoma,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Oklahoma"
"United Staates","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Pennsylvania"
"United Statess","http://dbpedia.org/resource/United_States","Rhode Islaand","http://dbpedia.org/resource/Rhode_Island,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Rhode_Island"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Kingston","http://dbpedia.org/resource/Kingston,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Washington","http://dbpedia.org/resource/Washington_(state)","Kingston","http://dbpedia.org/resource/Kingston,_Washington"
"United Statees","http://dbpedia.org/resource/United_States","Illinoiss","http://dbpedia.org/resource/Illinois,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Illinois"
"United Statess","http://dbpedia.org/resource/United_States","Indianaa","http://dbpedia.org/resource/Indiana,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Indiana"
"United Statess","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Maiine","http://dbpedia.org/resource/Maine,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Maine"
"United Statess","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Missouri"
"Uniteed States","http://dbpedia.org/resource/United_States","New Hampshire","http://dbpedia.org/resource/New_Hampshire,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_New_Hampshire"
"United Statess","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","Ohhio","http://dbpedia.org/resource/Ohio,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Oregonn","http://dbpedia.org/resource/Oregon,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Oregon"
"United Statess","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Pennsylvania"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Tennessee"
"United Statess","http://dbpedia.org/resource/United_States","Virginia","http://dbpedia.org/resource/Virginia,_United_States","Lebanon","http://dbpedia.org/resource/Lebanon,_Virginia"
"United Statess","http://dbpedia.org/resource/United_States","Connecticutt","http://dbpedia.org/resource/Connecticut,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Connecticut"
"United Statess","http://dbpedia.org/resource/United_States","IIowa","http://dbpedia.org/resource/Iowa,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Iowa"
"United States","http://dbpedia.org/resource/United_States","Maine","http://dbpedia.org/resource/Maine,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Maine"
"United States","http://dbpedia.org/resource/United_States","North Dakota","http://dbpedia.org/resource/North_Dakota,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_North_Dakota"
"United Statess","http://dbpedia.org/resource/United_States","Ohiio","http://dbpedia.org/resource/Ohio,_United_States","Lisbon","http://dbpedia.org/resource/Lisbon,_Ohio"
"United  States","http://dbpedia.org/resource/United_States","Arkansas","http://dbpedia.org/resource/Arkansas,_United_States","London","http://dbpedia.org/resource/London,_Arkansas"
"United Statess","http://dbpedia.org/resource/United_States","Californiaa","http://dbpedia.org/resource/California,_United_States","London","http://dbpedia.org/resource/London,_California"
"United Sttates","http://dbpedia.org/resource/United_States","Kentuckyy","http://dbpedia.org/resource/Kentucky,_United_States","London","http://dbpedia.org/resource/London,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Ohiio","http://dbpedia.org/resource/Ohio,_United_States","London","http://dbpedia.org/resource/London,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Connecticut","http://dbpedia.org/resource/Connecticut,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Connecticut"
"United Statess","http://dbpedia.org/resource/United_States","Georgiaa","http://dbpedia.org/resource/Georgia,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Georgia"
"United Statess","http://dbpedia.org/resource/United_States","Iowaa","http://dbpedia.org/resource/Iowa,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Iowa"
"United Statess","http://dbpedia.org/resource/United_States","Kenttucky","http://dbpedia.org/resource/Kentucky,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Maine","http://dbpedia.org/resource/Maine,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Maine"
"United Statess","http://dbpedia.org/resource/United_States","Marryland","http://dbpedia.org/resource/Maryland,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Maryland"
"United Statess","http://dbpedia.org/resource/United_States","Michigann","http://dbpedia.org/resource/Michigan,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Michigan"
"United Statess","http://dbpedia.org/resource/United_States","Missouri","http://dbpedia.org/resource/Missouri,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Missouri"
"United Sttates","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","Neww York","http://dbpedia.org/resource/New_York","Manchester","http://dbpedia.org/resource/Manchester,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Ohio"
"UUnited States","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Pennsylvania"
"United Statess","http://dbpedia.org/resource/United_States","Tennesseee","http://dbpedia.org/resource/Tennessee,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Tennessee"
"United Stattes","http://dbpedia.org/resource/United_States","Washingtonn","http://dbpedia.org/resource/Washington_(state)","Manchester","http://dbpedia.org/resource/Manchester,_Washington"
"United States","http://dbpedia.org/resource/United_States","Wisconsinn","http://dbpedia.org/resource/Wisconsin,_United_States","Manchester","http://dbpedia.org/resource/Manchester,_Wisconsin"
"United States","http://dbpedia.org/resource/United_States","Minnesotaa","http://dbpedia.org/resource/Minnesota,_United_States","Medina","http://dbpedia.org/resource/Medina,_Minnesota"
"United Statess","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Medina","http://dbpedia.org/resource/Medina,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Medina","http://dbpedia.org/resource/Medina,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Tennesseee","http://dbpedia.org/resource/Tennessee,_United_States","Medina","http://dbpedia.org/resource/Medina,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Texxas","http://dbpedia.org/resource/Texas,_United_States","Medina","http://dbpedia.org/resource/Medina_County,_Texas"
"United Statess","http://dbpedia.org/resource/United_States","Washingtonn","http://dbpedia.org/resource/Washington_(state)","Medina","http://dbpedia.org/resource/Medina,_Washington"
"United Statess","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Milan","http://dbpedia.org/resource/Milan,_Illinois"
"United Statess","http://dbpedia.org/resource/United_States","Indianaa","http://dbpedia.org/resource/Indiana,_United_States","Milan","http://dbpedia.org/resource/Milan,_Indiana"
"Unnited States","http://dbpedia.org/resource/United_States","Michiigan","http://dbpedia.org/resource/Michigan,_United_States","Milan","http://dbpedia.org/resource/Milan,_Michigan"
"United Statess","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Milan","http://dbpedia.org/resource/Milan,_Missouri"
"United Statess","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Milan","http://dbpedia.org/resource/Milan,_New_Hampshire"
"Unnited States","http://dbpedia.org/resource/United_States","New Mexicoo","http://dbpedia.org/resource/New_Mexico,_United_States","Milan","http://dbpedia.org/resource/Milan,_New_Mexico"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Milan","http://dbpedia.org/resource/Milan,_Ohio"
"United Statess","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Milan","http://dbpedia.org/resource/Milan,_Tennessee"
"United  States","http://dbpedia.org/resource/United_States","Arkansaas","http://dbpedia.org/resource/Arkansas,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Arkansas"
"Unitedd States","http://dbpedia.org/resource/United_States","Florida","http://dbpedia.org/resource/Florida,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Florida"
"United Statess","http://dbpedia.org/resource/United_States","Georgia","http://dbpedia.org/resource/Georgia,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Georgia"
"United Statess","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Illinois"
"Unitted States","http://dbpedia.org/resource/United_States","Inndiana","http://dbpedia.org/resource/Indiana,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Indiana"
"United Statess","http://dbpedia.org/resource/United_States","Iowa","http://dbpedia.org/resource/Iowa,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Iowa"
"Uniited States","http://dbpedia.org/resource/United_States","Kentucky","http://dbpedia.org/resource/Kentucky,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Kentucky"
"United Statess","http://dbpedia.org/resource/United_States","Louisianaa","http://dbpedia.org/resource/Louisiana,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Louisiana"
"United States","http://dbpedia.org/resource/United_States","Minnesotaa","http://dbpedia.org/resource/Minnesota,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Minnesota"
"United Sttates","http://dbpedia.org/resource/United_States","Mississippi","http://dbpedia.org/resource/Mississippi,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Mississippi"
"United Statess","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Missouri"
"UUnited States","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Monticello","http://dbpedia.org/resource/Monticello,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Utahh","http://dbpedia.org/resource/Utah,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Utah"
"United States","http://dbpedia.org/resource/United_States","Wisconsinn","http://dbpedia.org/resource/Wisconsin,_United_States","Monticello","http://dbpedia.org/resource/Monticello,_Wisconsin"
"Unitedd States","http://dbpedia.org/resource/United_States","Floridaa","http://dbpedia.org/resource/Florida,_United_States","Naples","http://dbpedia.org/resource/Naples,_Florida"
"United States","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Naples","http://dbpedia.org/resource/Naples,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Texas","http://dbpedia.org/resource/Texas,_United_States","Naples","http://dbpedia.org/resource/Naples,_Texas"
"UUnited States","http://dbpedia.org/resource/United_States","Utah","http://dbpedia.org/resource/Utah,_United_States","Naples","http://dbpedia.org/resource/Naples,_Utah"
"United Statess","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_California"
"United States","http://dbpedia.org/resource/United_States","Floridaa","http://dbpedia.org/resource/Florida,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Florida"
"United Statess","http://dbpedia.org/resource/United_States","Iowa","http://dbpedia.org/resource/Iowa,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Iowa"
"United Statess","http://dbpedia.org/resource/United_States","Mainne","http://dbpedia.org/resource/Maine,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Maine"
"Unitted States","http://dbpedia.org/resource/United_States","Maryyland","http://dbpedia.org/resource/Maryland,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Maryland"
"United Stattes","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Missouri"
"United SStates","http://dbpedia.org/resource/United_States","Nebraskaa","http://dbpedia.org/resource/Nebraska,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Nebraska"
"United Sttates","http://dbpedia.org/resource/United_States","Neww Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_New_Jersey"
"United Stattes","http://dbpedia.org/resource/United_States","Oklahomaa","http://dbpedia.org/resource/Oklahoma,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Oklahoma"
"Unnited States","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Pennsylvania"
"United Statess","http://dbpedia.org/resource/United_States","South Carolinaa","http://dbpedia.org/resource/South_Carolina,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_South_Carolina"
"United Stattes","http://dbpedia.org/resource/United_States","Tennesseee","http://dbpedia.org/resource/Tennessee,_United_States","Oakland","http://dbpedia.org/resource/Oakland,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Alabamaa","http://dbpedia.org/resource/Alabama,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Alabama"
"United Statess","http://dbpedia.org/resource/United_States","Connecticutt","http://dbpedia.org/resource/Connecticut,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Connecticut"
"United Statess","http://dbpedia.org/resource/United_States","Georgiaa","http://dbpedia.org/resource/Georgia,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Georgia"
"United Statess","http://dbpedia.org/resource/United_States","Indianaa","http://dbpedia.org/resource/Indiana,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Indiana"
"Unitted States","http://dbpedia.org/resource/United_States","Kansas","http://dbpedia.org/resource/Kansas,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Kansas"
"United Staates","http://dbpedia.org/resource/United_States","Maine","http://dbpedia.org/resource/Maine,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Maine"
"United States","http://dbpedia.org/resource/United_States","Masssachusetts","http://dbpedia.org/resource/Massachusetts,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Michigann","http://dbpedia.org/resource/Michigan,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Michigan"
"United States","http://dbpedia.org/resource/United_States","Mississipppi","http://dbpedia.org/resource/Mississippi,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Mississippi"
"United Statess","http://dbpedia.org/resource/United_States","Neww Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","New York","http://dbpedia.org/resource/New_York","Oxford","http://dbpedia.org/resource/Oxford,_New_York"
"United Stattes","http://dbpedia.org/resource/United_States","NNorth Carolina","http://dbpedia.org/resource/North_Carolina,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_North_Carolina"
"United Statess","http://dbpedia.org/resource/United_States","Ohioo","http://dbpedia.org/resource/Ohio,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Ohio"
"United States","http://dbpedia.org/resource/United_States","Pennsylvania","http://dbpedia.org/resource/Pennsylvania,_United_States","Oxford","http://dbpedia.org/resource/Oxford,_Pennsylvania"
"United Statess","http://dbpedia.org/resource/United_States","Arkansass","http://dbpedia.org/resource/Arkansas,_United_States","Paris","http://dbpedia.org/resource/Paris,_Arkansas"
"United Statess","http://dbpedia.org/resource/United_States","Iddaho","http://dbpedia.org/resource/Idaho,_United_States","Paris","http://dbpedia.org/resource/Paris,_Idaho"
"United SStates","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Paris","http://dbpedia.org/resource/Paris,_Illinois"
"United  States","http://dbpedia.org/resource/United_States","Kentuckyy","http://dbpedia.org/resource/Kentucky,_United_States","Paris","http://dbpedia.org/resource/Paris,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Mainee","http://dbpedia.org/resource/Maine,_United_States","Paris","http://dbpedia.org/resource/Paris,_Maine"
"United Stattes","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Paris","http://dbpedia.org/resource/Paris,_Missouri"
"United States","http://dbpedia.org/resource/United_States","Tennessee","http://dbpedia.org/resource/Tennessee,_United_States","Paris","http://dbpedia.org/resource/Paris,_Tennessee"
"United Statess","http://dbpedia.org/resource/United_States","Texass","http://dbpedia.org/resource/Texas,_United_States","Paris","http://dbpedia.org/resource/Paris,_Texas"
"United Statess","http://dbpedia.org/resource/United_States","New Jerseyy","http://dbpedia.org/resource/New_Jersey,_United_States","Rio Grande","http://dbpedia.org/resource/Rio_Grande,_New_Jersey"
"United States","http://dbpedia.org/resource/United_States","California","http://dbpedia.org/resource/California,_United_States","San Francisco","http://dbpedia.org/resource/San_Francisco,_California"
"United Statess","http://dbpedia.org/resource/United_States","Californiaa","http://dbpedia.org/resource/California,_United_States","San Jose","http://dbpedia.org/resource/San_Jose,_California"
"United Statess","http://dbpedia.org/resource/United_States","Georgiaa","http://dbpedia.org/resource/Georgia,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Georgia"
"United States","http://dbpedia.org/resource/United_States","Illinoois","http://dbpedia.org/resource/Illinois,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Illinois"
"Unitedd States","http://dbpedia.org/resource/United_States","Michhigan","http://dbpedia.org/resource/Michigan,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Michigan"
"United Statess","http://dbpedia.org/resource/United_States","Misssouri","http://dbpedia.org/resource/Missouri,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Missouri"
"UUnited States","http://dbpedia.org/resource/United_States","North Carolinaa","http://dbpedia.org/resource/North_Carolina,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_North_Carolina"
"United States","http://dbpedia.org/resource/United_States","Tennnessee","http://dbpedia.org/resource/Tennessee,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Tennessee"
"United States","http://dbpedia.org/resource/United_States","Wisconsinn","http://dbpedia.org/resource/Wisconsin,_United_States","Sparta","http://dbpedia.org/resource/Sparta,_Wisconsin"
"United Statess","http://dbpedia.org/resource/United_States","Coloradoo","http://dbpedia.org/resource/Colorado,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Colorado"
"United Statess","http://dbpedia.org/resource/United_States","Floriida","http://dbpedia.org/resource/Florida,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Florida"
"United States","http://dbpedia.org/resource/United_States","Georrgia","http://dbpedia.org/resource/Georgia,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Georgia"
"United  States","http://dbpedia.org/resource/United_States","Illinois","http://dbpedia.org/resource/Illinois,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Illinois"
"United States","http://dbpedia.org/resource/United_States","Kentuckyy","http://dbpedia.org/resource/Kentucky,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Kentucky"
"United States","http://dbpedia.org/resource/United_States","Massachhusetts","http://dbpedia.org/resource/Massachusetts,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Massachusetts"
"United States","http://dbpedia.org/resource/United_States","Michiigan","http://dbpedia.org/resource/Michigan,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Michigan"
"United Statess","http://dbpedia.org/resource/United_States","Minnesotaa","http://dbpedia.org/resource/Minnesota,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Minnesota"
