"city","city__URI","state","state__URI"
"Bakster Springs","http://dbpedia.org/resource/Baxter_Springs,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Bayou La Bater","http://dbpedia.org/resource/Bayou_La_Batre,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Beatie","http://dbpedia.org/resource/Beattie,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Beever","http://dbpedia.org/resource/Beaver,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Bever","http://dbpedia.org/resource/Beaver,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Beleevue","http://dbpedia.org/resource/Bellevue,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Bemidje","http://dbpedia.org/resource/Bemidji,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Bemidjee","http://dbpedia.org/resource/Bemidji,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Berae","http://dbpedia.org/resource/Berea,_Kentucky","Kentucky, KY","http://dbpedia.org/resource/Kentucky_(state)"
"Berkly","http://dbpedia.org/resource/Berkeley,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Burlin","http://dbpedia.org/resource/Berlin,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Berthood","http://dbpedia.org/resource/Berthoud,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Bertrim","http://dbpedia.org/resource/Bertram,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Bilocksi","http://dbpedia.org/resource/Biloxi,_Mississippi","Mississippi, MS","http://dbpedia.org/resource/Mississippi_(state)"
"Bermingham","http://dbpedia.org/resource/Birmingham,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Birminghum","http://dbpedia.org/resource/Birmingham,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Brimingham","http://dbpedia.org/resource/Birmingham,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Bolder","http://dbpedia.org/resource/Boulder,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Brekenridge","http://dbpedia.org/resource/Breckenridge,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Breverd","http://dbpedia.org/resource/Brevard,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Brunswik","http://dbpedia.org/resource/Brunswick,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Benua","http://dbpedia.org/resource/Buena_Park,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Bulh","http://dbpedia.org/resource/Buhl,_Idaho","Idaho, ID","http://dbpedia.org/resource/Idaho_(state)"
"Biram Township","http://dbpedia.org/resource/Byram_Township,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Callwel","http://dbpedia.org/resource/Caldwell,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Campbele","http://dbpedia.org/resource/Campbell,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Castro Ville","http://dbpedia.org/resource/Castroville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Castrovile","http://dbpedia.org/resource/Castroville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Carker City","http://dbpedia.org/resource/Cawker_City,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Centrel City","http://dbpedia.org/resource/Central_City,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Chadborn","http://dbpedia.org/resource/Chadbourn,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Champaign -Urbana","http://dbpedia.org/resource/Champaign-Urbana,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Champaign Urbana","http://dbpedia.org/resource/Champaign-Urbana,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Charleton","http://dbpedia.org/resource/Charleston,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Chatswourth","http://dbpedia.org/resource/Chatsworth,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Chatanoga","http://dbpedia.org/resource/Chattanooga,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Chatanooga","http://dbpedia.org/resource/Chattanooga,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Cheyene","http://dbpedia.org/resource/Cheyenne,_Wyoming","Wyoming, WY","http://dbpedia.org/resource/Wyoming_(state)"
"Chicargo","http://dbpedia.org/resource/Chicago,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Checo","http://dbpedia.org/resource/Chico,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Cheico","http://dbpedia.org/resource/Chico,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Chola Vista","http://dbpedia.org/resource/Chula_Vista,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Cinsinati","http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"Cinsinnati","http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"Sincinnati","http://dbpedia.org/resource/Cincinnati,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"Clefton","http://dbpedia.org/resource/Clifton,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Coahcela","http://dbpedia.org/resource/Coachella,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Codee","http://dbpedia.org/resource/Cody,_Wyoming","Wyoming, WY","http://dbpedia.org/resource/Wyoming_(state)"
"Codi","http://dbpedia.org/resource/Cody,_Wyoming","Wyoming, WY","http://dbpedia.org/resource/Wyoming_(state)"
"Collinsvile","http://dbpedia.org/resource/Collinsville,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Clumbia","http://dbpedia.org/resource/Columbia,_Maryland","Maryland, MD","http://dbpedia.org/resource/Maryland_(state)"
"Colubus","http://dbpedia.org/resource/Columbus,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"Colvile","http://dbpedia.org/resource/Colville,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Conaway","http://dbpedia.org/resource/Conway,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Coperstown","http://dbpedia.org/resource/Cooperstown,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Cornning","http://dbpedia.org/resource/Corning,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Cornning","http://dbpedia.org/resource/Corning,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Coricana","http://dbpedia.org/resource/Corsicana,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Cottonwod Heights","http://dbpedia.org/resource/Cottonwood_Heights,_Utah","Utah, UT","http://dbpedia.org/resource/Utah_(state)"
"Crawferd","http://dbpedia.org/resource/Crawford,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Crede","http://dbpedia.org/resource/Creede,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Crested But","http://dbpedia.org/resource/Crested_Butte,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Crisfeild","http://dbpedia.org/resource/Crisfield,_Maryland","Maryland, MD","http://dbpedia.org/resource/Maryland_(state)"
"Ceuro","http://dbpedia.org/resource/Cuero,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Cuaro","http://dbpedia.org/resource/Cuero,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Dawlten","http://dbpedia.org/resource/Dalton,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Dawlton","http://dbpedia.org/resource/Dalton,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Dally City","http://dbpedia.org/resource/Daly_City,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Danvile","http://dbpedia.org/resource/Danville,_Kentucky","Kentucky, KY","http://dbpedia.org/resource/Kentucky_(state)"
"Daveis","http://dbpedia.org/resource/Davis,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Davisen","http://dbpedia.org/resource/Davison,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Dawsen","http://dbpedia.org/resource/Dawson,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Daeton","http://dbpedia.org/resource/Dayton,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"DeeKalb","http://dbpedia.org/resource/DeKalb,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Dear Trail","http://dbpedia.org/resource/Deer_Trail,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Daland","http://dbpedia.org/resource/Deland,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Denvile","http://dbpedia.org/resource/Denville,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Des Monies","http://dbpedia.org/resource/Des_Moines,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Dogde City","http://dbpedia.org/resource/Dodge_City,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Doglas","http://dbpedia.org/resource/Douglas,_Wyoming","Wyoming, WY","http://dbpedia.org/resource/Wyoming_(state)"
"Dovar","http://dbpedia.org/resource/Dover,_Delaware","Delaware, DE","http://dbpedia.org/resource/Delaware_(state)"
"Drumrite","http://dbpedia.org/resource/Drumright,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Dummas","http://dbpedia.org/resource/Dumas,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Aegle Lake","http://dbpedia.org/resource/Eagle_Lake,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Eeton","http://dbpedia.org/resource/Eaton,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Eil Paso","http://dbpedia.org/resource/El_Paso,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Lgen","","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Lgin","","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Elkheart","http://dbpedia.org/resource/Elkhart,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Emmerson","http://dbpedia.org/resource/Emerson,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Eutes","http://dbpedia.org/resource/Eustis,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Ustis","http://dbpedia.org/resource/Eustis,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Fallbroock","http://dbpedia.org/resource/Fallbrook,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Farmingten","http://dbpedia.org/resource/Farmington,_Maine","Maine, ME","http://dbpedia.org/resource/Maine_(state)"
"Faeteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayettville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayetvile","http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Fayetville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Flagstaf","http://dbpedia.org/resource/Flagstaff,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Forestvile","http://dbpedia.org/resource/Forestville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Forrestville","http://dbpedia.org/resource/Forestville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Fort Dogde","http://dbpedia.org/resource/Fort_Dodge,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Fort Le","http://dbpedia.org/resource/Fort_Lee,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Fort Waine","http://dbpedia.org/resource/Fort_Wayne,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Fort Wort","http://dbpedia.org/resource/Fort_Worth,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Fortesceu","http://dbpedia.org/resource/Fortescue,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Fullton","","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Gainsvile","http://dbpedia.org/resource/Gainesville,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Gainsvile","http://dbpedia.org/resource/Gainesville,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Galverten","http://dbpedia.org/resource/Galveston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Galvestin","http://dbpedia.org/resource/Galveston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Garry","http://dbpedia.org/resource/Gary,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Gaelord","http://dbpedia.org/resource/Gaylord,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Genao","http://dbpedia.org/resource/Genoa,_Nevada","Nevada, NV","http://dbpedia.org/resource/Nevada_(state)"
"Gillroy","http://dbpedia.org/resource/Gilroy,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Glendele","http://dbpedia.org/resource/Glendale,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Goeleta","http://dbpedia.org/resource/Goleta,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Golleta","http://dbpedia.org/resource/Goleta,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Granvile","http://dbpedia.org/resource/Granville,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Greenfeild","http://dbpedia.org/resource/Greenfield,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Greenvile","http://dbpedia.org/resource/Greenville,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Greenvile","http://dbpedia.org/resource/Greenville,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Greenwod","http://dbpedia.org/resource/Greenwood,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Griggsvile","http://dbpedia.org/resource/Griggsville,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Groten","http://dbpedia.org/resource/Groton,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Haisenda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Hadly","http://dbpedia.org/resource/Hadley,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Hains","http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Hanies City","http://dbpedia.org/resource/Haines_City,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Haynes City","http://dbpedia.org/resource/Haines_City,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Hamelton","http://dbpedia.org/resource/Hamilton,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Hamondsport","http://dbpedia.org/resource/Hammondsport,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Hanibal","http://dbpedia.org/resource/Hannibal,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Hartferd","http://dbpedia.org/resource/Hartford,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Hartsele","http://dbpedia.org/resource/Hartselle,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Hattesburg","http://dbpedia.org/resource/Hattiesburg,_Mississippi","Mississippi, MS","http://dbpedia.org/resource/Mississippi_(state)"
"Haversstraw","http://dbpedia.org/resource/Haverstraw,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Heracles","http://dbpedia.org/resource/Hercules,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Hurshy","http://dbpedia.org/resource/Hershey,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Holtvile","http://dbpedia.org/resource/Holtville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Holyoak","http://dbpedia.org/resource/Holyoke,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Hoston","http://dbpedia.org/resource/Houston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Huntingdon Beach","http://dbpedia.org/resource/Huntington_Beach,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Huntsvile","http://dbpedia.org/resource/Huntsville,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Llwaco","http://dbpedia.org/resource/Ilwaco,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Indepandence","http://dbpedia.org/resource/Independence,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Independance","http://dbpedia.org/resource/Independence,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Indianaopolis","http://dbpedia.org/resource/Indianapolis,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Inianapolis","http://dbpedia.org/resource/Indianapolis,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Inolah","http://dbpedia.org/resource/Inola,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Iselton","http://dbpedia.org/resource/Isleton,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Istelon","http://dbpedia.org/resource/Isleton,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Jakson","http://dbpedia.org/resource/Jackson,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Jakson","http://dbpedia.org/resource/Jackson,_Mississippi","Mississippi, MS","http://dbpedia.org/resource/Mississippi_(state)"
"Jenings","http://dbpedia.org/resource/Jennings,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Jerom","http://dbpedia.org/resource/Jerome,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Jersy City","http://dbpedia.org/resource/Jersey_City,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Johnston","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Jolliet","http://dbpedia.org/resource/Joliet,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Jonesborough","http://dbpedia.org/resource/Jonesboro,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Jeenay","http://dbpedia.org/resource/Juneau,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Jenau","http://dbpedia.org/resource/Juneau,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Junaeu","http://dbpedia.org/resource/Juneau,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kalisspell","http://dbpedia.org/resource/Kalispell,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Caufman","http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Kafman","http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Kufman","http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Kene","http://dbpedia.org/resource/Keene,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Kenne","http://dbpedia.org/resource/Keene,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Kaiser","http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Kaizer","http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Keani","http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kennisaw","http://dbpedia.org/resource/Kennesaw,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Kenten","http://dbpedia.org/resource/Kenton,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Kiokuck","http://dbpedia.org/resource/Keokuk,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Kiokuk","http://dbpedia.org/resource/Keokuk,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Kechikan","http://dbpedia.org/resource/Ketchikan,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Ketchekan","http://dbpedia.org/resource/Ketchikan,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kirikland","http://dbpedia.org/resource/Kirkland,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Kircwood","http://dbpedia.org/resource/Kirkwood,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Kuhnick","","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kunik","","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Nik","","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Knoxvile","http://dbpedia.org/resource/Knoxville,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Codiak","http://dbpedia.org/resource/Kodiak,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Lafayate","http://dbpedia.org/resource/Lafayette,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Lake Auswego","http://dbpedia.org/resource/Lake_Oswego,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Lebannon","http://dbpedia.org/resource/Lebanon,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Lenor","http://dbpedia.org/resource/Lenoir_City,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Lexingtown","http://dbpedia.org/resource/Lexington,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Linclon","http://dbpedia.org/resource/Lincoln,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Linculn","http://dbpedia.org/resource/Lincoln,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Lody","http://dbpedia.org/resource/Lodi,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Lompac","http://dbpedia.org/resource/Lompoc,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Lenchburg","http://dbpedia.org/resource/Lynchburg,_Virginia","Virginia, VA","http://dbpedia.org/resource/Virginia_(state)"
"Magie Valley","http://dbpedia.org/resource/Maggie_Valley,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Manhatan","http://dbpedia.org/resource/Manhattan,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Manford","http://dbpedia.org/resource/Mannford,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Maryon","http://dbpedia.org/resource/Marion,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Merseiles","http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Merselles","http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
