"celebrity","celebrity__URI","birth_place","birth_place__URI","country","country__URI"
"Zooey Dechasnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daechenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashonel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshaneul","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshaneel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshennel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshonel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschannele","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deushanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Desenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dichanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deashanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschonel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daschunel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descanelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschenale","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doochanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Delaney","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshinelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descha","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daschenele","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschasnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dachaenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschenaul","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschenall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daeshnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deychenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshaenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deuschenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deishnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Duchamel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dushanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanelles","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dehanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshnow","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanelde","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechanael","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deichenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deishenal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashnal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daechannel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschaennel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshaunal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashannel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deaschnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dischenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschaunell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doechenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dreschnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dischannel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deichnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deuchanele","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschenle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dachinel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Desanelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descheunel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashnell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschonelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dehsanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deachanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschaumel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doschanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschaneld","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschunal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechannels","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deyschannel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deeshanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dueschanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashinell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daishanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doeschenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dishanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshchanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deneschal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschain","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dueschannel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechane","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daechanelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daychanelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descahenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daeschnal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshannelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deyschenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechanuel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dejanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshauneil","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deslanges","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshoenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dishana","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshaneil","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deuschaunel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschenells","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschennels","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doshanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dushamel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Drechenal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshnah","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechanne","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dezchernel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descnell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechenile","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschemal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashiel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doeschenal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschensal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daschenaal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechamele","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Descenau","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Doeshandal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschynel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deishaenel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschamelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Duschenal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshonnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deichanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daschonelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Daeschnelle","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshanol","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dechaneud","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshanail","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Dashanap","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Duechanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Duhamel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deshenou","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
