"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"MAA","http://dbpedia.org/resource/MAA_(singer)","1986-01-25","Yokosuka","http://dbpedia.org/resource/Yokosuka,_Kanagawa","Kanagawa Prefectturee","http://dbpedia.org/resource/Kanagawa_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Tomohiko Itō","http://dbpedia.org/resource/Tomohiko_Itō_(director)","1978-10-20","Kasugai","http://dbpedia.org/resource/Kasugai,_Aichi","Aichi Prefectuure","http://dbpedia.org/resource/Aichi_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Kanae Yamamoto","http://dbpedia.org/resource/Kanae_Yamamoto_(artist)","1882-10-24","Okazaki","http://dbpedia.org/resource/Okazaki,_Aichi","Aichi Prefecturee","http://dbpedia.org/resource/Aichi_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Akira Nakamura","http://dbpedia.org/resource/Akira_Nakamura_(baseball)","1989-11-05","Asaka","http://dbpedia.org/resource/Asaka,_Saitama","Saitama Prefecturee","http://dbpedia.org/resource/Saitama_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Patty","http://dbpedia.org/resource/Patty_(singer)","1960-11-05","Iruma","http://dbpedia.org/resource/Iruma,_Saitama","Saitama Prrefecturee","http://dbpedia.org/resource/Saitama_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Chara","http://dbpedia.org/resource/Chara_(singer)","1968-01-13","Kawaguchi","http://dbpedia.org/resource/Kawaguchi,_Saitama","Saitama Prefectureee","http://dbpedia.org/resource/Saitama_Prefecture","JJapan","http://dbpedia.org/resource/Japan"
"Tatsuya Yamaguchi","http://dbpedia.org/resource/Tatsuya_Yamaguchi_(motorcycle_racer)","1976-02-11","Shiki","http://dbpedia.org/resource/Shiki,_Saitama","Saitama Prrefecture","http://dbpedia.org/resource/Saitama_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Akira Matsunaga","http://dbpedia.org/resource/Akira_Matsunaga_(footballer,_born_1948)","1948-08-08","Shizuoka","http://dbpedia.org/resource/Shizuoka,_Shizuoka","Shizuoka Prefecture","http://dbpedia.org/resource/Shizuoka_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Makoto Watanabe","http://dbpedia.org/resource/Makoto_Watanabe_(footballer)","1980-09-25","Shizuoka","http://dbpedia.org/resource/Shizuoka,_Shizuoka","Shizuoka Prefecturee","http://dbpedia.org/resource/Shizuoka_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Atsushi Kobayashi","http://dbpedia.org/resource/Atsushi_Kobayashi_(pitcher,_born_1986)","1986-02-24","Shimada","http://dbpedia.org/resource/Shimada,_Shizuoka","Shizuookka Prefecture","http://dbpedia.org/resource/Shizuoka_Prefecture","Jappan","http://dbpedia.org/resource/Japan"
"Alphée Poirier","http://dbpedia.org/resource/Alphée_Poirier_(MP)","1899-02-05","Bonaventure","http://dbpedia.org/resource/Bonaventure,_Quebec","Gasppésie–Îles-de-la-Madeleinee","http://dbpedia.org/resource/Gaspésie–Îles-de-la-Madeleine","Cannada","http://dbpedia.org/resource/Canada"
"Alphonse Desjardins","http://dbpedia.org/resource/Alphonse_Desjardins_(politician)","1841-05-06","Terrebonne","http://dbpedia.org/resource/Terrebonne,_Quebec","Lanaudière","http://dbpedia.org/resource/Lanaudière","Canada","http://dbpedia.org/resource/Canada"
"Charles Reid","http://dbpedia.org/resource/Charles_Reid_(snowboarder)","1990-04-12","Mont-Tremblant","http://dbpedia.org/resource/Mont-Tremblant,_Quebec","Laurentidess","http://dbpedia.org/resource/Laurentides","Canada","http://dbpedia.org/resource/Canada"
"John Hay","http://dbpedia.org/resource/John_Hay_(Canadian_politician)","1862-06-26","Brownsburg-Chatham","http://dbpedia.org/resource/Brownsburg-Chatham,_Quebec","Laurentidess","http://dbpedia.org/resource/Laurentides","Canada","http://dbpedia.org/resource/Canada"
"John McIntosh","http://dbpedia.org/resource/John_McIntosh_(Quebec_politician)","1841-10-27","La Prairie","http://dbpedia.org/resource/La_Prairie,_Quebec","Montérégiee","http://dbpedia.org/resource/Montérégie","Cannada","http://dbpedia.org/resource/Canada"
"Thomas Morris","http://dbpedia.org/resource/Thomas_Morris_(Wisconsin_politician)","1861-12-09","Saint-Hyacinthe","http://dbpedia.org/resource/Saint-Hyacinthe,_Quebec","Montérégie","http://dbpedia.org/resource/Montérégie","Canadaa","http://dbpedia.org/resource/Canada"
"Alexandre Taché","http://dbpedia.org/resource/Alexandre_Taché_(politician)","1899-08-17","Saint-Hyacinthe","http://dbpedia.org/resource/Saint-Hyacinthe,_Quebec","Montérégie","http://dbpedia.org/resource/Montérégie","Canadaa","http://dbpedia.org/resource/Canada"
"Phil Stevens","http://dbpedia.org/resource/Phil_Stevens_(ice_hockey)","1893-02-15","Saint-Lambert","http://dbpedia.org/resource/Saint-Lambert,_Quebec","Montérégiee","http://dbpedia.org/resource/Montérégie","Canadaa","http://dbpedia.org/resource/Canada"
"Thomas Wood","http://dbpedia.org/resource/Thomas_Wood_(1815–98)","1815-03-07","Dunham","http://dbpedia.org/resource/Dunham,_Quebec","Montérrégiee","http://dbpedia.org/resource/Montérégie","Canadaa","http://dbpedia.org/resource/Canada"
"Robert Vincent","http://dbpedia.org/resource/Robert_Vincent_(politician)","1956-04-13","Granby","http://dbpedia.org/resource/Granby,_Quebec","Montéérégie","http://dbpedia.org/resource/Montérégie","Canada","http://dbpedia.org/resource/Canada"
"Richard Dumas","http://dbpedia.org/resource/Richard_Dumas_(ice_hockey)","1951-08-21","Granby","http://dbpedia.org/resource/Granby,_Quebec","Montérégie","http://dbpedia.org/resource/Montérégie","Canadaa","http://dbpedia.org/resource/Canada"
"Brad Smith","http://dbpedia.org/resource/Brad_Smith_(Canadian_football)","1983-10-02","Hudson","http://dbpedia.org/resource/Hudson,_Quebec","Montérégiee","http://dbpedia.org/resource/Montérégie","Caanada","http://dbpedia.org/resource/Canada"
"Larry Smith","http://dbpedia.org/resource/Larry_Smith_(Canadian_politician)","1951-04-28","Hudson","http://dbpedia.org/resource/Hudson,_Quebec","Montérégiee","http://dbpedia.org/resource/Montérégie","Canadaa","http://dbpedia.org/resource/Canada"
"Jonathan Robinson","http://dbpedia.org/resource/Jonathan_Robinson_(Canadian_politician)","1894-11-18","Waterloo","http://dbpedia.org/resource/Waterloo,_Quebec","Montérégie","http://dbpedia.org/resource/Montérégie","Canada","http://dbpedia.org/resource/Canada"
"Kenji Suzuki","http://dbpedia.org/resource/Kenji_Suzuki_(footballer)","1986-09-03","Akita","http://dbpedia.org/resource/Akita,_Akita","Akita Prefectureee","http://dbpedia.org/resource/Akita_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Jesse Stone","http://dbpedia.org/resource/Jesse_Stone_(Wisconsin_politician)","1836-08-23","Lincoln","http://dbpedia.org/resource/Lincoln,_England","Lincolnshireee","http://dbpedia.org/resource/Lincolnshire","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Harold Andrews","http://dbpedia.org/resource/Harold_Andrews_(footballer,_born_1903)","1903-08-13","Lincoln","http://dbpedia.org/resource/Lincoln,_England","LLincolnshire","http://dbpedia.org/resource/Lincolnshire","Unitedd Kingdom","http://dbpedia.org/resource/United_Kingdom"
"Neil McCarthy","http://dbpedia.org/resource/Neil_McCarthy_(actor)","1932-07-26","Lincoln","http://dbpedia.org/resource/Lincoln,_England","Lincolnshireee","http://dbpedia.org/resource/Lincolnshire","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"David Ward","http://dbpedia.org/resource/David_Ward_(British_politician)","1953-06-24","Lincoln","http://dbpedia.org/resource/Lincoln,_England","Lincolnshiree","http://dbpedia.org/resource/Lincolnshire","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Frederick Groves","http://dbpedia.org/resource/Frederick_Groves_(footballer,_born_1892)","1892-05-06","Lincoln","http://dbpedia.org/resource/Lincoln,_England","Lincolnnshire","http://dbpedia.org/resource/Lincolnshire","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"John Middleton","http://dbpedia.org/resource/John_Middleton_(footballer,_born_1956)","1956-12-24","Lincoln","http://dbpedia.org/resource/Lincoln,_England","Lincolnshire","http://dbpedia.org/resource/Lincolnshire","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"John Quayle","http://dbpedia.org/resource/John_Quayle_(actor)","1938-12-21","Lincoln","http://dbpedia.org/resource/Lincoln,_England","Lincolnnshiree","http://dbpedia.org/resource/Lincolnshire","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Noboru Yamaguchi","http://dbpedia.org/resource/Noboru_Yamaguchi_(author)","1972-02-11","Hitachi","http://dbpedia.org/resource/Hitachi,_Ibaraki","Ibaraki Prefectureee","http://dbpedia.org/resource/Ibaraki_Prefecture","Japaan","http://dbpedia.org/resource/Japan"
"Harry Baird","http://dbpedia.org/resource/Harry_Baird_(actor)","1931-05-12","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Mahaicaaa","http://dbpedia.org/resource/Demerara-Mahaica","Guyanaa","http://dbpedia.org/resource/Guyana"
"Andrew Murray","http://dbpedia.org/resource/Andrew_Murray_(Guyanese_boxer)","1971-07-01","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Mahaicaaa","http://dbpedia.org/resource/Demerara-Mahaica","Guyana","http://dbpedia.org/resource/Guyana"
"William Austin","http://dbpedia.org/resource/William_Austin_(actor)","1884-06-12","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Mahaicaa","http://dbpedia.org/resource/Demerara-Mahaica","Guyanaa","http://dbpedia.org/resource/Guyana"
"Charles Pollard","http://dbpedia.org/resource/Charles_Pollard_(footballer)","1973-03-24","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Mahaicaa","http://dbpedia.org/resource/Demerara-Mahaica","Guyanaa","http://dbpedia.org/resource/Guyana"
"Frank Holder","http://dbpedia.org/resource/Frank_Holder_(musician)","1925-04-02","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Mahaicaaa","http://dbpedia.org/resource/Demerara-Mahaica","Guyanaa","http://dbpedia.org/resource/Guyana"
"Stephan James","http://dbpedia.org/resource/Stephan_James_(athlete)","1993-06-13","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerraara-Mahaica","http://dbpedia.org/resource/Demerara-Mahaica","Guyanaa","http://dbpedia.org/resource/Guyana"
"Jack London","http://dbpedia.org/resource/Jack_London_(athlete)","1905-01-13","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Maahaica","http://dbpedia.org/resource/Demerara-Mahaica","Guyana","http://dbpedia.org/resource/Guyana"
"Andrew Watson","http://dbpedia.org/resource/Andrew_Watson_(footballer,_born_1856)","1856-05-24","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara--Mahaica","http://dbpedia.org/resource/Demerara-Mahaica","Guyanaa","http://dbpedia.org/resource/Guyana"
"Richard Reynolds","http://dbpedia.org/resource/Richard_Reynolds_(footballer)","1980-07-13","Georgetown","http://dbpedia.org/resource/Georgetown,_Guyana","Demerara-Mahaicaa","http://dbpedia.org/resource/Demerara-Mahaica","Guyana","http://dbpedia.org/resource/Guyana"
"Jim Watson","http://dbpedia.org/resource/Jim_Watson_(ice_hockey)","1943-06-28","Malartic","http://dbpedia.org/resource/Malartic,_Quebec","Abitibi-Témiscamingueee","http://dbpedia.org/resource/Abitibi-Témiscamingue","Canadaa","http://dbpedia.org/resource/Canada"
"Eric Joyce","http://dbpedia.org/resource/Eric_Joyce_(footballer)","1924-07-03","Durham","http://dbpedia.org/resource/Durham,_England","County Durhammm","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"John Richardson","http://dbpedia.org/resource/John_Richardson_(footballer,_born_1966)","1966-07-28","Durham","http://dbpedia.org/resource/Durham,_England","County Duurhamm","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"David Hunt","http://dbpedia.org/resource/David_Hunt_(footballer,_born_1980)","1980-03-05","Durham","http://dbpedia.org/resource/Durham,_England","County  Durham","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Ian Cooper","http://dbpedia.org/resource/Ian_Cooper_(ice_hockey)","1968-11-29","Durham","http://dbpedia.org/resource/Durham,_England","County Durhamm","http://dbpedia.org/resource/County_Durham","United Kingddom","http://dbpedia.org/resource/United_Kingdom"
"Stephen Cooper","http://dbpedia.org/resource/Stephen_Cooper_(ice_hockey)","1966-11-11","Durham","http://dbpedia.org/resource/Durham,_England","Coounty Durham","http://dbpedia.org/resource/County_Durham","UUnited Kingdom","http://dbpedia.org/resource/United_Kingdom"
"David Wilson","http://dbpedia.org/resource/David_Wilson_(cricketer)","1966-11-14","Durham","http://dbpedia.org/resource/Durham,_England","County Durhamm","http://dbpedia.org/resource/County_Durham","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"Andrew Cunningham","http://dbpedia.org/resource/Andrew_Cunningham_(politician)","1910-06-08","Durham","http://dbpedia.org/resource/Durham,_England","County Durhamm","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Joseph Gray","http://dbpedia.org/resource/Joseph_Gray_(painter)","1890-06-06","Durham","http://dbpedia.org/resource/Durham,_England","County Durhamm","http://dbpedia.org/resource/County_Durham","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"William Chapman","http://dbpedia.org/resource/William_Chapman_(doctor)","1797-05-13","Durham","http://dbpedia.org/resource/Durham,_England","County Durhammm","http://dbpedia.org/resource/County_Durham","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"Jordan Roberts","http://dbpedia.org/resource/Jordan_Roberts_(footballer,_born_1993)","1993-01-02","Durham","http://dbpedia.org/resource/Durham,_England","County Durhamm","http://dbpedia.org/resource/County_Durham","Uniteed Kingdom","http://dbpedia.org/resource/United_Kingdom"
"Sarah Clark","http://dbpedia.org/resource/Sarah_Clark_(judoka)","1978-01-03","Durham","http://dbpedia.org/resource/Durham,_England","County Durhammm","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Leslie Wright","http://dbpedia.org/resource/Leslie_Wright_(cricketer)","1903-01-20","Durham","http://dbpedia.org/resource/Durham,_England","County Durhammm","http://dbpedia.org/resource/County_Durham","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"James Wood","http://dbpedia.org/resource/James_Wood_(critic)","1965-11-01","Durham","http://dbpedia.org/resource/Durham,_England","County Durhammm","http://dbpedia.org/resource/County_Durham","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"David Armstrong","http://dbpedia.org/resource/David_Armstrong_(footballer,_born_1954)","1954-12-26","Durham","http://dbpedia.org/resource/Durham,_England","County Durham","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Peter Diamond","http://dbpedia.org/resource/Peter_Diamond_(actor)","1929-08-10","Durham","http://dbpedia.org/resource/Durham,_England","County Durhamm","http://dbpedia.org/resource/County_Durham","United Kingdomm","http://dbpedia.org/resource/United_Kingdom"
"Karl Turner","http://dbpedia.org/resource/Karl_Turner_(cricketer)","1987-11-29","Durham","http://dbpedia.org/resource/Durham,_England","Coounty Durhamm","http://dbpedia.org/resource/County_Durham","United Kingdom","http://dbpedia.org/resource/United_Kingdom"
"Pata","http://dbpedia.org/resource/Pata_(musician)","1965-11-04","Chiba","http://dbpedia.org/resource/Chiba,_Chiba","Chiba Prefecturee","http://dbpedia.org/resource/Chiba_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Makoto Kaneko","http://dbpedia.org/resource/Makoto_Kaneko_(baseball)","1975-11-08","Abiko","http://dbpedia.org/resource/Abiko,_Chiba","Chiiiba Prefecture","http://dbpedia.org/resource/Chiba_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Hiroshi Ogawa","http://dbpedia.org/resource/Hiroshi_Ogawa_(shortstop)","1960-06-06","Ichikawa","http://dbpedia.org/resource/Ichikawa,_Chiba","CChiba Prefecture","http://dbpedia.org/resource/Chiba_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Jun Konno","http://dbpedia.org/resource/Jun_Konno_(voice_actor)","1975-10-18","Noda","http://dbpedia.org/resource/Noda,_Chiba","Chiba Prefectureee","http://dbpedia.org/resource/Chiba_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Yoshiki","http://dbpedia.org/resource/Yoshiki_(musician)","1965-11-20","Tateyama","http://dbpedia.org/resource/Tateyama,_Chiba","Chiba Prefecturee","http://dbpedia.org/resource/Chiba_Prefecture","Japan","http://dbpedia.org/resource/Japan"
"Toshi","http://dbpedia.org/resource/Toshi_(musician)","1965-10-10","Tateyama","http://dbpedia.org/resource/Tateyama,_Chiba","Chiba Prefecturee","http://dbpedia.org/resource/Chiba_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"Norio Takahashi","http://dbpedia.org/resource/Norio_Takahashi_(footballer)","1971-03-15","Yachiyo","http://dbpedia.org/resource/Yachiyo,_Chiba","Chiba Prefectuure","http://dbpedia.org/resource/Chiba_Prefecture","Japann","http://dbpedia.org/resource/Japan"
"André Bernier","http://dbpedia.org/resource/André_Bernier_(politician)","1930-10-29","Windsor","http://dbpedia.org/resource/Windsor,_Quebec","Estrieee","http://dbpedia.org/resource/Estrie","Canadaa","http://dbpedia.org/resource/Canada"
"Hiroshi Nakamura","http://dbpedia.org/resource/Hiroshi_Nakamura_(biochemist)","1890-03-25","Date","http://dbpedia.org/resource/Date,_Fukushima","Fukushima Prefectureee","http://dbpedia.org/resource/Fukushima_Prefecture","Jappan","http://dbpedia.org/resource/Japan"
"Erasmo Ramírez","http://dbpedia.org/resource/Erasmo_Ramírez_(right-handed_pitcher)","1990-05-02","Rivas","http://dbpedia.org/resource/Rivas,_Nicaragua","Rivas Departmentt","http://dbpedia.org/resource/Rivas_Department","Niicaragua","http://dbpedia.org/resource/Nicaragua"
"Kazuki Watanabe","http://dbpedia.org/resource/Kazuki_Watanabe_(motorcycle_racer)","1990-10-02","Yamanashi","http://dbpedia.org/resource/Yamanashi,_Yamanashi","Yamanashi Prefecturee","http://dbpedia.org/resource/Yamanashi_Prefecture","Japann","http://dbpedia.org/resource/Japan"
