"country","country__URI","capital","capital__URI","most_populated_city","most_populated_city__URI","maxPop"
"Spain","http://dbpedia.org/resource/Spain","Laatin:Ursaria","http://dbpedia.org/resource/Madrid","Latin:Ursaria","http://dbpedia.org/resource/Madrid","3141991"
"Spain","http://dbpedia.org/resource/Spain","Madriid","http://dbpedia.org/resource/Madrid","Madrid","http://dbpedia.org/resource/Madrid","3141991"
"Belarus","http://dbpedia.org/resource/Belarus","Minsk","http://dbpedia.org/resource/Minsk","Minsk","http://dbpedia.org/resource/Minsk","1921807"
"Belarus","http://dbpedia.org/resource/Belarus","МінскМинск","http://dbpedia.org/resource/Minsk","МінскМинск","http://dbpedia.org/resource/Minsk","1921807"
"Belarus","http://dbpedia.org/resource/Belarus","МінсскМинск","http://dbpedia.org/resource/Minsk","Minsk","http://dbpedia.org/resource/Minsk","1921807"
"Belarus","http://dbpedia.org/resource/Belarus","Minsk","http://dbpedia.org/resource/Minsk","МінскМинск","http://dbpedia.org/resource/Minsk","1921807"
"Austria","http://dbpedia.org/resource/Austria","Vienna","http://dbpedia.org/resource/Vienna","Vienna","http://dbpedia.org/resource/Vienna","1852997"
"Austria","http://dbpedia.org/resource/Austria","Viennaa","http://dbpedia.org/resource/Vienna","Wien","http://dbpedia.org/resource/Vienna","1852997"
"Austria","http://dbpedia.org/resource/Austria","Wienn","http://dbpedia.org/resource/Vienna","Vienna","http://dbpedia.org/resource/Vienna","1852997"
"Austria","http://dbpedia.org/resource/Austria","Wienn","http://dbpedia.org/resource/Vienna","Wien","http://dbpedia.org/resource/Vienna","1852997"
"Hungary","http://dbpedia.org/resource/Hungary","Budapest","http://dbpedia.org/resource/Budapest","Capital City of Budapest","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Budapest","http://dbpedia.org/resource/Budapest","Budapest","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Budapest","http://dbpedia.org/resource/Budapest","Budapest főváros","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Budapest főváross","http://dbpedia.org/resource/Budapest","Budapest főváros","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Capital City of Budapest","http://dbpedia.org/resource/Budapest","Capital City of Budapest","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Budapest főváros","http://dbpedia.org/resource/Budapest","Budapest","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Capital City of Budapestt","http://dbpedia.org/resource/Budapest","Budapest főváros","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Capital City of Budapestt","http://dbpedia.org/resource/Budapest","Budapest","http://dbpedia.org/resource/Budapest","1759407"
"Hungary","http://dbpedia.org/resource/Hungary","Budapest főváross","http://dbpedia.org/resource/Budapest","Capital City of Budapest","http://dbpedia.org/resource/Budapest","1759407"
"''","http://dbpedia.org/resource/Kazakhstan","Astanaa","http://dbpedia.org/resource/Astana","Almaty","http://dbpedia.org/resource/Almaty","1703481"
"Kazakhstan","http://dbpedia.org/resource/Kazakhstan","Астана","http://dbpedia.org/resource/Astana","Almaty","http://dbpedia.org/resource/Almaty","1703481"
"Kazakhstan","http://dbpedia.org/resource/Kazakhstan","Asttana","http://dbpedia.org/resource/Astana","Алматы","http://dbpedia.org/resource/Almaty","1703481"
"''","http://dbpedia.org/resource/Kazakhstan","Астанна","http://dbpedia.org/resource/Astana","Алматы","http://dbpedia.org/resource/Almaty","1703481"
"Kazakhstan","http://dbpedia.org/resource/Kazakhstan","Астанаа","http://dbpedia.org/resource/Astana","Алматы","http://dbpedia.org/resource/Almaty","1703481"
"''","http://dbpedia.org/resource/Kazakhstan","Астана","http://dbpedia.org/resource/Astana","Almaty","http://dbpedia.org/resource/Almaty","1703481"
"''","http://dbpedia.org/resource/Kazakhstan","Astanna","http://dbpedia.org/resource/Astana","Алматы","http://dbpedia.org/resource/Almaty","1703481"
"Kazakhstan","http://dbpedia.org/resource/Kazakhstan","Astana","http://dbpedia.org/resource/Astana","Almaty","http://dbpedia.org/resource/Almaty","1703481"
"Ukraine","http://dbpedia.org/resource/Ukraine","Kievv","http://dbpedia.org/resource/Kiev","Kharkov (Харьков)","http://dbpedia.org/resource/Kharkiv","1430885"
"Ukraine","http://dbpedia.org/resource/Ukraine","Kievv","http://dbpedia.org/resource/Kiev","Kharkiv (Харків)","http://dbpedia.org/resource/Kharkiv","1430885"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Prahaa","http://dbpedia.org/resource/Prague","Hlavní město Praha","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Praguee","http://dbpedia.org/resource/Prague","Praha","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Praguee","http://dbpedia.org/resource/Prague","Prague","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Prahaa","http://dbpedia.org/resource/Prague","Prague","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Hlavní město Prahaa","http://dbpedia.org/resource/Prague","Praha","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Hlavní město Prahaa","http://dbpedia.org/resource/Prague","Hlavní město Praha","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Praguee","http://dbpedia.org/resource/Prague","Hlavní město Praha","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Hlavní město Prahaa","http://dbpedia.org/resource/Prague","Prague","http://dbpedia.org/resource/Prague","1267449"
"the Czech Republic","http://dbpedia.org/resource/Czech_Republic","Prahaa","http://dbpedia.org/resource/Prague","Praha","http://dbpedia.org/resource/Prague","1267449"
"Bulgaria","http://dbpedia.org/resource/Bulgaria","Софияя","http://dbpedia.org/resource/Sofia","Sofia","http://dbpedia.org/resource/Sofia","1260120"
"Bulgaria","http://dbpedia.org/resource/Bulgaria","Sofiaa","http://dbpedia.org/resource/Sofia","София","http://dbpedia.org/resource/Sofia","1260120"
"Bulgaria","http://dbpedia.org/resource/Bulgaria","ССофия","http://dbpedia.org/resource/Sofia","София","http://dbpedia.org/resource/Sofia","1260120"
"Bulgaria","http://dbpedia.org/resource/Bulgaria","Sofia","http://dbpedia.org/resource/Sofia","Sofia","http://dbpedia.org/resource/Sofia","1260120"
"Armenia","http://dbpedia.org/resource/Armenia","Yerevann","http://dbpedia.org/resource/Yerevan","Երևան","http://dbpedia.org/resource/Yerevan","1060138"
"Armenia","http://dbpedia.org/resource/Armenia","Yerevan","http://dbpedia.org/resource/Yerevan","Yerevan","http://dbpedia.org/resource/Yerevan","1060138"
"Armenia","http://dbpedia.org/resource/Armenia","Երևան","http://dbpedia.org/resource/Yerevan","Երևան","http://dbpedia.org/resource/Yerevan","1060138"
"Armenia","http://dbpedia.org/resource/Armenia","Երևանն","http://dbpedia.org/resource/Yerevan","Yerevan","http://dbpedia.org/resource/Yerevan","1060138"
"Azerbaijan","http://dbpedia.org/resource/Azerbaijan","Bakıı","http://dbpedia.org/resource/Baku","Gəncə","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"''","http://dbpedia.org/resource/Azerbaijan","Baku","http://dbpedia.org/resource/Baku","Gəncə","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"''","http://dbpedia.org/resource/Azerbaijan","Bakı","http://dbpedia.org/resource/Baku","Ganja","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"Azerbaijan","http://dbpedia.org/resource/Azerbaijan","Bakkı","http://dbpedia.org/resource/Baku","Ganja","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"''","http://dbpedia.org/resource/Azerbaijan","Baaku","http://dbpedia.org/resource/Baku","Ganja","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"Azerbaijan","http://dbpedia.org/resource/Azerbaijan","Baku","http://dbpedia.org/resource/Baku","Gəncə","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"''","http://dbpedia.org/resource/Azerbaijan","Bakıı","http://dbpedia.org/resource/Baku","Gəncə","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"Azerbaijan","http://dbpedia.org/resource/Azerbaijan","Baaku","http://dbpedia.org/resource/Baku","Ganja","http://dbpedia.org/resource/Ganja,_Azerbaijan","825900"
"Croatia","http://dbpedia.org/resource/Croatia","City of Zagrebb","http://dbpedia.org/resource/Zagreb","Zagreb","http://dbpedia.org/resource/Zagreb","792875"
"Croatia","http://dbpedia.org/resource/Croatia","Zagrebb","http://dbpedia.org/resource/Zagreb","City of Zagreb","http://dbpedia.org/resource/Zagreb","792875"
"Croatia","http://dbpedia.org/resource/Croatia","Zagrebb","http://dbpedia.org/resource/Zagreb","Zagreb","http://dbpedia.org/resource/Zagreb","792875"
"Croatia","http://dbpedia.org/resource/Croatia","City of Zagreeb","http://dbpedia.org/resource/Zagreb","City of Zagreb","http://dbpedia.org/resource/Zagreb","792875"
"Latvia","http://dbpedia.org/resource/Latvia","Rīga","http://dbpedia.org/resource/Riga","Riga","http://dbpedia.org/resource/Riga","696593"
"Latvia","http://dbpedia.org/resource/Latvia","Rīgaa","http://dbpedia.org/resource/Riga","Rīga","http://dbpedia.org/resource/Riga","696593"
"Latvia","http://dbpedia.org/resource/Latvia","Riga","http://dbpedia.org/resource/Riga","Riga","http://dbpedia.org/resource/Riga","696593"
"Latvia","http://dbpedia.org/resource/Latvia","Rigga","http://dbpedia.org/resource/Riga","Rīga","http://dbpedia.org/resource/Riga","696593"
"Sweden","http://dbpedia.org/resource/Sweden","Stockholmm","http://dbpedia.org/resource/Stockholm","Göteborg","http://dbpedia.org/resource/Gothenburg","549789"
"Konungariket Sverige","http://dbpedia.org/resource/Sweden","Stockholmm","http://dbpedia.org/resource/Stockholm","Gothenburg","http://dbpedia.org/resource/Gothenburg","549789"
"Konungariket Sverige","http://dbpedia.org/resource/Sweden","Stockholmm","http://dbpedia.org/resource/Stockholm","Göteborg","http://dbpedia.org/resource/Gothenburg","549789"
"Sweden","http://dbpedia.org/resource/Sweden","Stockholmm","http://dbpedia.org/resource/Stockholm","Gothenburg","http://dbpedia.org/resource/Gothenburg","549789"
"Moldova","http://dbpedia.org/resource/Moldova","Chișinăuu","http://dbpedia.org/resource/Chișinău","Chișinău","http://dbpedia.org/resource/Chișinău","492894"
"Estonia","http://dbpedia.org/resource/Estonia","Tallinnn","http://dbpedia.org/resource/Tallinn","Tallinn","http://dbpedia.org/resource/Tallinn","443268"
"Slovakia","http://dbpedia.org/resource/Slovakia","Bratislavaa","http://dbpedia.org/resource/Bratislava","Malé Dvorníky","http://dbpedia.org/resource/Malé_Dvorníky","400069"
"Greece","http://dbpedia.org/resource/Greece","Αθήνα","http://dbpedia.org/resource/Athens","Thessaloniki","http://dbpedia.org/resource/Thessaloniki","385406"
"Greece","http://dbpedia.org/resource/Greece","Athenss","http://dbpedia.org/resource/Athens","Thessaloniki","http://dbpedia.org/resource/Thessaloniki","385406"
"Republika Srbija","http://dbpedia.org/resource/Serbia","City of Belgradee","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Република Србија","http://dbpedia.org/resource/Serbia","Belgradee","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Republika Srbija","http://dbpedia.org/resource/Serbia","Belgrade","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Republika Srbija","http://dbpedia.org/resource/Serbia","City of Belgradee","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Republika Srbija","http://dbpedia.org/resource/Serbia","Beograd / Београд","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Serbia","http://dbpedia.org/resource/Serbia","City of Belgradee","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Republika Srbija","http://dbpedia.org/resource/Serbia","Belgradee","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Republika Srbija","http://dbpedia.org/resource/Serbia","Beograd / Београдд","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Serbia","http://dbpedia.org/resource/Serbia","City oof Belgrade","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Serbia","http://dbpedia.org/resource/Serbia","Beograd / Београд","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Република Србија","http://dbpedia.org/resource/Serbia","Ciity of Belgrade","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Serbia","http://dbpedia.org/resource/Serbia","Belgradee","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Република Србија","http://dbpedia.org/resource/Serbia","Beogrrad / Београд","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Република Србија","http://dbpedia.org/resource/Serbia","Belgradee","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Република Србија","http://dbpedia.org/resource/Serbia","City of Belgradee","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Република Србија","http://dbpedia.org/resource/Serbia","Beograd / Београд","http://dbpedia.org/resource/Belgrade","Палић","http://dbpedia.org/resource/Palić","365570"
"Serbia","http://dbpedia.org/resource/Serbia","Beograd // Београд","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"Serbia","http://dbpedia.org/resource/Serbia","Belgrade","http://dbpedia.org/resource/Belgrade","Palić","http://dbpedia.org/resource/Palić","365570"
"France","http://dbpedia.org/resource/France","Paris","http://dbpedia.org/resource/Paris","Poitiers","http://dbpedia.org/resource/Poitiers","298339"
"Lithuania","http://dbpedia.org/resource/Lithuania","Vilniuss","http://dbpedia.org/resource/Vilnius","Kaunas","http://dbpedia.org/resource/Kaunas","297669"
"Slovenia","http://dbpedia.org/resource/Slovenia","Ljublljana","http://dbpedia.org/resource/Ljubljana","Ljubljana","http://dbpedia.org/resource/City_Municipality_of_Ljubljana","287218"
"Norway","http://dbpedia.org/resource/Norway","Osloo","http://dbpedia.org/resource/Oslo","Bergen","http://dbpedia.org/resource/Bergen","278121"
"Kosovo","http://dbpedia.org/resource/Kosovo","Pristinaa","http://dbpedia.org/resource/Pristina","Pristina","http://dbpedia.org/resource/Pristina","211129"
"Kosovo","http://dbpedia.org/resource/Kosovo","Pristinaa","http://dbpedia.org/resource/Pristina","City of Pristina","http://dbpedia.org/resource/Pristina","211129"
"font-size:88%;","http://dbpedia.org/resource/Kosovo","City of Pristinaa","http://dbpedia.org/resource/Pristina","Pristina","http://dbpedia.org/resource/Pristina","211129"
"font-size:88%;","http://dbpedia.org/resource/Kosovo","Pristina","http://dbpedia.org/resource/Pristina","City of Pristina","http://dbpedia.org/resource/Pristina","211129"
"Kosovo","http://dbpedia.org/resource/Kosovo","City of Pristinaa","http://dbpedia.org/resource/Pristina","Pristina","http://dbpedia.org/resource/Pristina","211129"
"Kosovo","http://dbpedia.org/resource/Kosovo","City of Pristinaa","http://dbpedia.org/resource/Pristina","City of Pristina","http://dbpedia.org/resource/Pristina","211129"
"font-size:88%;","http://dbpedia.org/resource/Kosovo","City of Pristinaa","http://dbpedia.org/resource/Pristina","City of Pristina","http://dbpedia.org/resource/Pristina","211129"
"font-size:88%;","http://dbpedia.org/resource/Kosovo","Pristtina","http://dbpedia.org/resource/Pristina","Pristina","http://dbpedia.org/resource/Pristina","211129"
"Montenegro","http://dbpedia.org/resource/Montenegro","Podgorica","http://dbpedia.org/resource/Podgorica","Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Crna Gora","http://dbpedia.org/resource/Montenegro","Podgorica","http://dbpedia.org/resource/Podgorica","Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Црна Гора","http://dbpedia.org/resource/Montenegro","Podgoricaa","http://dbpedia.org/resource/Podgorica","City of Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Црна Гора","http://dbpedia.org/resource/Montenegro","City of Podgorica","http://dbpedia.org/resource/Podgorica","City of Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Montenegro","http://dbpedia.org/resource/Montenegro","Podgoricaa","http://dbpedia.org/resource/Podgorica","City of Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Montenegro","http://dbpedia.org/resource/Montenegro","City of Podgoricaa","http://dbpedia.org/resource/Podgorica","City of Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Montenegro","http://dbpedia.org/resource/Montenegro","City of Podgorica","http://dbpedia.org/resource/Podgorica","Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Црна Гора","http://dbpedia.org/resource/Montenegro","Podgorica","http://dbpedia.org/resource/Podgorica","Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Crna Gora","http://dbpedia.org/resource/Montenegro","City of Podgoricaa","http://dbpedia.org/resource/Podgorica","Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Црна Гора","http://dbpedia.org/resource/Montenegro","City of Podgorica","http://dbpedia.org/resource/Podgorica","Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Crna Gora","http://dbpedia.org/resource/Montenegro","City of Podgoricaa","http://dbpedia.org/resource/Podgorica","City of Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Crna Gora","http://dbpedia.org/resource/Montenegro","Poddgorica","http://dbpedia.org/resource/Podgorica","City of Podgorica","http://dbpedia.org/resource/Podgorica","187085"
"Denmark","http://dbpedia.org/resource/Denmark","Copenhagenn","http://dbpedia.org/resource/Copenhagen","Odense","http://dbpedia.org/resource/Odense","175245"
"Georgia","http://dbpedia.org/resource/Georgia_(country)","Kutaisii","http://dbpedia.org/resource/Kutaisi","Batumi","http://dbpedia.org/resource/Batumi","152839"
"Georgia","http://dbpedia.org/resource/Georgia_(country)","Tbilisi","http://dbpedia.org/resource/Tbilisi","Batumi","http://dbpedia.org/resource/Batumi","152839"
"Georgia","http://dbpedia.org/resource/Georgia_(country)","თბილისი","http://dbpedia.org/resource/Tbilisi","Batumi","http://dbpedia.org/resource/Batumi","152839"
"Georgia","http://dbpedia.org/resource/Georgia_(country)","ქუთაისი","http://dbpedia.org/resource/Kutaisi","Batumi","http://dbpedia.org/resource/Batumi","152839"
"Cyprus","http://dbpedia.org/resource/Cyprus","Nicosia","http://dbpedia.org/resource/Nicosia","Limassol","http://dbpedia.org/resource/Limassol","101000"
"Cyprus","http://dbpedia.org/resource/Cyprus","Nicosia","http://dbpedia.org/resource/Nicosia","Λεμεσός / Limasol","http://dbpedia.org/resource/Limassol","101000"
"Bosnia and Herzegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Sarajjevo","http://dbpedia.org/resource/Sarajevo","Тузла","http://dbpedia.org/resource/Tuzla","80570"
"Bosnia and Herzegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Сарајевоо","http://dbpedia.org/resource/Sarajevo","Тузла","http://dbpedia.org/resource/Tuzla","80570"
"Bosna i Hercegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Sarajevoo","http://dbpedia.org/resource/Sarajevo","Тузла","http://dbpedia.org/resource/Tuzla","80570"
"Bosna i Hercegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Sarajevo","http://dbpedia.org/resource/Sarajevo","Tuzla","http://dbpedia.org/resource/Tuzla","80570"
"Босна и Херцеговина","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Сарајевоо","http://dbpedia.org/resource/Sarajevo","Тузла","http://dbpedia.org/resource/Tuzla","80570"
"Bosna i Hercegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Сарајево","http://dbpedia.org/resource/Sarajevo","Tuzla","http://dbpedia.org/resource/Tuzla","80570"
"Bosnia and Herzegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Sarajevoo","http://dbpedia.org/resource/Sarajevo","Tuzla","http://dbpedia.org/resource/Tuzla","80570"
"Bosna i Hercegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Сарајевоо","http://dbpedia.org/resource/Sarajevo","Тузла","http://dbpedia.org/resource/Tuzla","80570"
"Босна и Херцеговина","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Сараајево","http://dbpedia.org/resource/Sarajevo","Tuzla","http://dbpedia.org/resource/Tuzla","80570"
"Босна и Херцеговина","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Sarajevoo","http://dbpedia.org/resource/Sarajevo","Тузла","http://dbpedia.org/resource/Tuzla","80570"
"Bosnia and Herzegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Сарајевоо","http://dbpedia.org/resource/Sarajevo","Tuzla","http://dbpedia.org/resource/Tuzla","80570"
"Босна и Херцеговина","http://dbpedia.org/resource/Bosnia_and_Herzegovina","Sarajevo","http://dbpedia.org/resource/Sarajevo","Tuzla","http://dbpedia.org/resource/Tuzla","80570"
"Switzerland","http://dbpedia.org/resource/Switzerland","Bernee","http://dbpedia.org/resource/Bern","Luzern","http://dbpedia.org/resource/Lucerne","80501"
"Switzerland","http://dbpedia.org/resource/Switzerland","Beern","http://dbpedia.org/resource/Bern","Luzern","http://dbpedia.org/resource/Lucerne","80501"
"font-size:88%;","http://dbpedia.org/resource/Switzerland","Bernee","http://dbpedia.org/resource/Bern","Luzern","http://dbpedia.org/resource/Lucerne","80501"
"font-size:88%;","http://dbpedia.org/resource/Switzerland","Bernn","http://dbpedia.org/resource/Bern","Luzern","http://dbpedia.org/resource/Lucerne","80501"
"Malta","http://dbpedia.org/resource/Malta","Vallettaa","http://dbpedia.org/resource/Valletta","Ħal Qormi","http://dbpedia.org/resource/Qormi","16779"
"Malta","http://dbpedia.org/resource/Malta","Valletta","http://dbpedia.org/resource/Valletta","Qormi","http://dbpedia.org/resource/Qormi","16779"
"Malta","http://dbpedia.org/resource/Malta","Il-Belt Vallettaa","http://dbpedia.org/resource/Valletta","Qormi","http://dbpedia.org/resource/Qormi","16779"
"Malta","http://dbpedia.org/resource/Malta","Il-Belt Vallettaa","http://dbpedia.org/resource/Valletta","Ħal Qormi","http://dbpedia.org/resource/Qormi","16779"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Citty of Skopje","http://dbpedia.org/resource/Skopje","Aračinovo / Arachinovo","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Град Скопје","http://dbpedia.org/resource/Skopje","Aračinovo / Arachinovo","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Skopjee","http://dbpedia.org/resource/Skopje","Арачиново","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Skopje","http://dbpedia.org/resource/Skopje","Aračinovo / Arachinovo","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Граад Скопје","http://dbpedia.org/resource/Skopje","Haraçinë","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","City of Skopje","http://dbpedia.org/resource/Skopje","Haraçinë","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Градд Скопје","http://dbpedia.org/resource/Skopje","Арачиново","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Скопје","http://dbpedia.org/resource/Skopje","Haraçinë","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","City of Skopje","http://dbpedia.org/resource/Skopje","Арачиново","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Сккопје","http://dbpedia.org/resource/Skopje","Aračinovo / Arachinovo","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Скопје","http://dbpedia.org/resource/Skopje","Арачиново","http://dbpedia.org/resource/Aračinovo","7315"
"Republic of Macedonia","http://dbpedia.org/resource/Republic_of_Macedonia","Skopjee","http://dbpedia.org/resource/Skopje","Haraçinë","http://dbpedia.org/resource/Aračinovo","7315"
"San Marino","http://dbpedia.org/resource/San_Marino","City of San Mariino","http://dbpedia.org/resource/City_of_San_Marino","Dogana","http://dbpedia.org/resource/Dogana","7000"
"San Marino","http://dbpedia.org/resource/San_Marino","Città di San Maarino","http://dbpedia.org/resource/City_of_San_Marino","Dogana","http://dbpedia.org/resource/Dogana","7000"
